,strategy,reasoning,prompt_id,status,selection_status,latency,contenders,worker,cost,actual_verdict,worker_worker_id,worker_archetype,worker_total_cores,worker_total_gpus,worker_total_nodes,worker_available_nodes,worker_available_cores,worker_cores_per_node,worker_gpus_per_node,worker_available_gpus,worker_queue_depth,worker_pricing_node,worker_pricing_cpu,worker_pricing_gpu
10,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,14,REJECTED,SelectionStatus.REJECTED,0.0004119030199944973,17,,,,,,,,,,,,,,,,,
11,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,24,REJECTED,SelectionStatus.REJECTED,0.00017076311632990837,2,,,,,,,,,,,,,,,,,
12,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,11,REJECTED,SelectionStatus.REJECTED,0.00016458099707961082,4,,,,,,,,,,,,,,,,,
13,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,99,REJECTED,SelectionStatus.REJECTED,0.00021947803907096386,3,,,,,,,,,,,,,,,,,
14,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,58,REJECTED,SelectionStatus.REJECTED,0.0001465559471398592,1,,,,,,,,,,,,,,,,,
15,first-ready,Immediate match on 77.,38,SUCCESS,SelectionStatus.SELECTED,0.0001436800230294466,2,77,,READY,77,standalone,16.0,0.0,1.0,1.0,11.0,16.0,0.0,0.0,1.0,0.12,0.01,0.44
16,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,10,REJECTED,SelectionStatus.REJECTED,0.00023073004558682442,2,,,,,,,,,,,,,,,,,
17,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,73,REJECTED,SelectionStatus.REJECTED,0.0002910471521317959,22,,,,,,,,,,,,,,,,,
18,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,81,REJECTED,SelectionStatus.REJECTED,0.00026881415396928787,16,,,,,,,,,,,,,,,,,
19,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,44,REJECTED,SelectionStatus.REJECTED,0.0003161968197673559,1,,,,,,,,,,,,,,,,,
20,first-ready,Immediate match on 77.,36,SUCCESS,SelectionStatus.SELECTED,0.0003002658486366272,12,77,,BUSY,77,standalone,16.0,0.0,1.0,1.0,11.0,16.0,0.0,0.0,2.0,0.12,0.01,0.44
21,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,69,REJECTED,SelectionStatus.REJECTED,0.00031857099384069443,2,,,,,,,,,,,,,,,,,
22,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,27,REJECTED,SelectionStatus.REJECTED,0.0003150238189846277,7,,,,,,,,,,,,,,,,,
23,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,77,REJECTED,SelectionStatus.REJECTED,0.00042062997817993164,12,,,,,,,,,,,,,,,,,
24,first-ready,Immediate match on 77.,41,SUCCESS,SelectionStatus.SELECTED,0.0004306100308895111,1,77,,READY,77,standalone,16.0,0.0,1.0,1.0,11.0,16.0,0.0,0.0,3.0,0.12,0.01,0.44
25,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,82,REJECTED,SelectionStatus.REJECTED,0.00034102494828402996,2,,,,,,,,,,,,,,,,,
26,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,30,REJECTED,SelectionStatus.REJECTED,0.00028588809072971344,8,,,,,,,,,,,,,,,,,
27,first-ready,Immediate match on 52.,28,SUCCESS,SelectionStatus.SELECTED,0.00015001185238361359,3,52,,READY,52,standalone,24.0,0.0,1.0,1.0,14.0,24.0,0.0,0.0,1.0,0.12,0.01,0.44
28,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,75,REJECTED,SelectionStatus.REJECTED,0.0003007659688591957,5,,,,,,,,,,,,,,,,,
29,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,83,REJECTED,SelectionStatus.REJECTED,0.0003632588777691126,7,,,,,,,,,,,,,,,,,
30,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,56,REJECTED,SelectionStatus.REJECTED,0.00032669701613485813,3,,,,,,,,,,,,,,,,,
31,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,19,REJECTED,SelectionStatus.REJECTED,0.00047363387420773506,1,,,,,,,,,,,,,,,,,
32,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,4,REJECTED,SelectionStatus.REJECTED,0.0003938779700547457,4,,,,,,,,,,,,,,,,,
33,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,90,REJECTED,SelectionStatus.REJECTED,0.0002626220230013132,11,,,,,,,,,,,,,,,,,
34,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,0,REJECTED,SelectionStatus.REJECTED,0.00020205392502248287,1,,,,,,,,,,,,,,,,,
35,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,25,REJECTED,SelectionStatus.REJECTED,0.00015782704576849937,6,,,,,,,,,,,,,,,,,
36,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,79,REJECTED,SelectionStatus.REJECTED,0.00016697612591087818,3,,,,,,,,,,,,,,,,,
37,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,16,REJECTED,SelectionStatus.REJECTED,0.00038510095328092575,2,,,,,,,,,,,,,,,,,
38,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,93,REJECTED,SelectionStatus.REJECTED,0.0003143229987472296,1,,,,,,,,,,,,,,,,,
39,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,21,REJECTED,SelectionStatus.REJECTED,0.00019023101776838303,3,,,,,,,,,,,,,,,,,
40,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,87,REJECTED,SelectionStatus.REJECTED,0.00014662602916359901,1,,,,,,,,,,,,,,,,,
41,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,18,REJECTED,SelectionStatus.REJECTED,0.0001363060437142849,3,,,,,,,,,,,,,,,,,
42,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,52,REJECTED,SelectionStatus.REJECTED,0.00016504107043147087,15,,,,,,,,,,,,,,,,,
43,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,3,REJECTED,SelectionStatus.REJECTED,0.0002113219816237688,18,,,,,,,,,,,,,,,,,
44,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,48,REJECTED,SelectionStatus.REJECTED,0.00012291898019611835,1,,,,,,,,,,,,,,,,,
45,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,55,REJECTED,SelectionStatus.REJECTED,0.00024815392680466175,15,,,,,,,,,,,,,,,,,
46,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,15,REJECTED,SelectionStatus.REJECTED,0.00014209700748324394,5,,,,,,,,,,,,,,,,,
47,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,67,REJECTED,SelectionStatus.REJECTED,0.0001611551269888878,2,,,,,,,,,,,,,,,,,
48,first-ready,Immediate match on 19.,1,SUCCESS,SelectionStatus.SELECTED,0.000135825015604496,4,19,,BUSY,19,standalone,20.0,0.0,1.0,1.0,7.0,20.0,0.0,0.0,1.0,0.12,0.01,0.44
49,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,89,REJECTED,SelectionStatus.REJECTED,0.00021129194647073746,9,,,,,,,,,,,,,,,,,
50,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,47,REJECTED,SelectionStatus.REJECTED,0.00014933105558156967,2,,,,,,,,,,,,,,,,,
51,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,63,REJECTED,SelectionStatus.REJECTED,0.00015678605996072292,2,,,,,,,,,,,,,,,,,
52,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,72,REJECTED,SelectionStatus.REJECTED,0.0002709489781409502,4,,,,,,,,,,,,,,,,,
53,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,50,REJECTED,SelectionStatus.REJECTED,0.00016653514467179775,6,,,,,,,,,,,,,,,,,
54,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,64,REJECTED,SelectionStatus.REJECTED,0.0001442509237676859,6,,,,,,,,,,,,,,,,,
55,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,34,REJECTED,SelectionStatus.REJECTED,0.00012029497884213924,2,,,,,,,,,,,,,,,,,
56,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,45,REJECTED,SelectionStatus.REJECTED,0.0001701819710433483,4,,,,,,,,,,,,,,,,,
57,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,6,REJECTED,SelectionStatus.REJECTED,0.00011458410881459713,1,,,,,,,,,,,,,,,,,
58,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,51,REJECTED,SelectionStatus.REJECTED,0.0002467809244990349,33,,,,,,,,,,,,,,,,,
59,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,76,REJECTED,SelectionStatus.REJECTED,0.00014582392759621143,8,,,,,,,,,,,,,,,,,
60,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,94,REJECTED,SelectionStatus.REJECTED,0.00017048208974301815,4,,,,,,,,,,,,,,,,,
61,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,86,REJECTED,SelectionStatus.REJECTED,0.0001985470298677683,2,,,,,,,,,,,,,,,,,
62,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,23,REJECTED,SelectionStatus.REJECTED,0.00015187589451670647,1,,,,,,,,,,,,,,,,,
63,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,32,REJECTED,SelectionStatus.REJECTED,0.0002172838430851698,18,,,,,,,,,,,,,,,,,
64,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,49,REJECTED,SelectionStatus.REJECTED,0.00016737589612603188,1,,,,,,,,,,,,,,,,,
65,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,26,REJECTED,SelectionStatus.REJECTED,0.0002815187908709049,32,,,,,,,,,,,,,,,,,
66,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,40,REJECTED,SelectionStatus.REJECTED,0.00029816199094057083,34,,,,,,,,,,,,,,,,,
67,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,22,REJECTED,SelectionStatus.REJECTED,0.00018475018441677094,8,,,,,,,,,,,,,,,,,
68,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,97,REJECTED,SelectionStatus.REJECTED,0.00043367594480514526,35,,,,,,,,,,,,,,,,,
69,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,39,REJECTED,SelectionStatus.REJECTED,0.0003221980296075344,34,,,,,,,,,,,,,,,,,
70,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,13,REJECTED,SelectionStatus.REJECTED,0.0002560389693826437,21,,,,,,,,,,,,,,,,,
71,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,46,REJECTED,SelectionStatus.REJECTED,0.00015621492639183998,1,,,,,,,,,,,,,,,,,
72,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,35,REJECTED,SelectionStatus.REJECTED,0.00014001294039189816,1,,,,,,,,,,,,,,,,,
73,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,60,REJECTED,SelectionStatus.REJECTED,0.0002479739487171173,23,,,,,,,,,,,,,,,,,
74,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,37,REJECTED,SelectionStatus.REJECTED,0.0005143031012266874,12,,,,,,,,,,,,,,,,,
75,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,43,REJECTED,SelectionStatus.REJECTED,0.00023704208433628082,2,,,,,,,,,,,,,,,,,
76,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,9,REJECTED,SelectionStatus.REJECTED,0.0003392819780856371,9,,,,,,,,,,,,,,,,,
77,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,42,REJECTED,SelectionStatus.REJECTED,0.00019122310914099216,5,,,,,,,,,,,,,,,,,
78,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,33,REJECTED,SelectionStatus.REJECTED,0.0002975810784846544,17,,,,,,,,,,,,,,,,,
79,first-ready,Immediate match on 35.,5,SUCCESS,SelectionStatus.SELECTED,0.00020459899678826332,4,35,,BUSY,35,standalone,26.0,0.0,1.0,1.0,23.0,26.0,0.0,0.0,1.0,0.12,0.01,0.44
80,first-ready,Immediate match on 6.,71,SUCCESS,SelectionStatus.SELECTED,0.0003090731333941221,11,6,,BUSY,6,standalone,30.0,0.0,1.0,1.0,16.0,30.0,0.0,0.0,1.0,0.12,0.01,0.44
81,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,84,REJECTED,SelectionStatus.REJECTED,0.0003904618788510561,3,,,,,,,,,,,,,,,,,
82,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,17,REJECTED,SelectionStatus.REJECTED,0.00017086300067603588,7,,,,,,,,,,,,,,,,,
83,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,31,REJECTED,SelectionStatus.REJECTED,0.00027085794135928154,31,,,,,,,,,,,,,,,,,
84,first-ready,Immediate match on 6.,61,SUCCESS,SelectionStatus.SELECTED,0.00022072996944189072,18,6,0.12,READY,6,standalone,30.0,0.0,1.0,0.0,-14.0,30.0,0.0,0.0,2.0,0.12,0.01,0.44
85,first-ready,Immediate match on 13.,20,SUCCESS,SelectionStatus.SELECTED,0.0001527979038655758,15,13,23064.0,READY,13,cloud,10944.0,164.0,171.0,40.0,2601.0,64.0,1.0,40.0,8.0,1.5,0.08,1.49
86,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,66,REJECTED,SelectionStatus.REJECTED,0.0001933770254254341,3,,,,,,,,,,,,,,,,,
87,first-ready,All selection strategies failed. FirstReadySelector: No workers are READY.,62,REJECTED,SelectionStatus.REJECTED,0.0001952510792762041,9,,,,,,,,,,,,,,,,,
