,strategy,prompt_id,worker,cost,latency,reasoning,actual_verdict,status,selection_status,contenders,worker_worker_id,worker_archetype,worker_total_cores,worker_total_gpus,worker_total_nodes,worker_available_nodes,worker_available_cores,worker_cores_per_node,worker_gpus_per_node,worker_available_gpus,worker_queue_depth,worker_pricing_node,worker_pricing_cpu,worker_pricing_gpu
37,queue-depth,74,64,1511656.25,0.00044211791828274727,Least busy compatible worker found. Queue Depth: 3593 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,26,64,hpc,304658,3724,4117,-999,-73861,74,7,-6993,3594,0.65,0.015,0.16
38,queue-depth,11,96,13456625.0,0.00021411082707345486,Least busy compatible worker found. Queue Depth: 5576 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,4,96,hpc,687456,8208,6944,-3182,-315018,99,6,-19092,5577,0.65,0.015,0.16
39,queue-depth,27,2,,0.00027689989656209946,Least busy compatible worker found. Queue Depth: 3852 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,7,2,hpc,251328,390,3927,-3464,-221662,64,5,-17320,3853,0.65,0.015,0.16
40,queue-depth,13,64,,0.0003094528801739216,Least busy compatible worker found. Queue Depth: 3594 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,21,64,hpc,304658,3724,4117,-999,-73861,74,7,-6993,3595,0.65,0.015,0.16
41,queue-depth,81,72,,0.00031533511355519295,Least busy compatible worker found. Queue Depth: 10 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,16,72,cloud,2624,0,41,31,1987,64,0,0,11,1.5,0.08,1.49
42,queue-depth,64,100,156702.65000000002,0.00019034487195312977,Least busy compatible worker found. Queue Depth: 5627 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,6,100,hpc,499467,570,5741,-377,-32799,87,5,-1885,5628,0.65,0.015,0.16
43,queue-depth,16,3,,0.0002156440168619156,Least busy compatible worker found. Queue Depth: 14 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,3,cloud,1792,0,28,14,922,64,0,0,15,1.5,0.08,1.49
44,queue-depth,30,64,0.65,0.00021714693866670132,Least busy compatible worker found. Queue Depth: 3595 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,8,64,hpc,304658,3724,4117,-1000,-73935,74,7,-7000,3596,0.65,0.015,0.16
45,queue-depth,52,89,0.65,0.0002494179643690586,Least busy compatible worker found. Queue Depth: 70 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,15,89,cloud,8704,66,136,65,4201,64,1,65,71,1.5,0.08,1.49
46,queue-depth,2,2,0.65,0.00021028309129178524,Least busy compatible worker found. Queue Depth: 3853 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,12,2,hpc,251328,390,3927,-3465,-221726,64,5,-17325,3854,0.65,0.015,0.16
47,queue-depth,69,5,0.65,0.00015045818872749805,Least busy compatible worker found. Queue Depth: 5947 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,5,hpc,654624,5232,6819,871,83621,96,6,5226,5948,0.65,0.015,0.16
48,queue-depth,86,83,0.65,0.00014436617493629456,Least busy compatible worker found. Queue Depth: 5222 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,83,hpc,451752,785,5378,145,12180,84,5,725,5223,0.65,0.015,0.16
49,queue-depth,49,80,48089.600000000006,0.00013386690989136696,Least busy compatible worker found. Queue Depth: 9800 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,80,hpc,1280000,1400,10000,-72,-9216,128,7,-504,9801,0.65,0.015,0.16
50,queue-depth,90,64,0.65,0.00019765901379287243,Least busy compatible worker found. Queue Depth: 3596 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,11,64,hpc,304658,3724,4117,-1001,-74009,74,7,-7007,3597,0.65,0.015,0.16
51,queue-depth,75,97,0.65,0.00017297198064625263,Least busy compatible worker found. Queue Depth: 5297 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,5,97,hpc,717600,8025,6900,1424,148111,104,5,7120,5298,0.65,0.015,0.16
52,queue-depth,26,64,0.65,0.0005710041150450706,Least busy compatible worker found. Queue Depth: 3597 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,32,64,hpc,304658,3724,4117,-1002,-74083,74,7,-7014,3598,0.65,0.015,0.16
53,queue-depth,65,64,,0.0004620759282261133,Least busy compatible worker found. Queue Depth: 3598 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,33,64,hpc,304658,3724,4117,-1002,-74083,74,7,-7014,3599,0.65,0.015,0.16
54,queue-depth,47,27,0.65,0.00015571806579828262,Least busy compatible worker found. Queue Depth: 7864 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,27,hpc,818448,960,8024,159,16266,102,6,954,7865,0.65,0.015,0.16
55,queue-depth,41,77,,0.00027995696291327477,Least busy compatible worker found. Queue Depth: 0 jobs.,READY,SUCCESS,SelectionStatus.SELECTED,1,77,standalone,16,0,1,1,11,16,0,0,1,0.12,0.01,0.44
56,queue-depth,36,4,,0.00020379084162414074,Least busy compatible worker found. Queue Depth: 0 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,12,4,standalone,24,0,1,1,17,24,0,0,1,0.12,0.01,0.44
57,queue-depth,62,64,29767.399999999998,0.0002537171822041273,Least busy compatible worker found. Queue Depth: 3599 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,9,64,hpc,304658,3724,4117,-1216,-89919,74,7,-8512,3600,0.65,0.015,0.16
58,queue-depth,51,64,,0.00041367392987012863,Least busy compatible worker found. Queue Depth: 3600 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,33,64,hpc,304658,3724,4117,-1216,-89919,74,7,-8512,3601,0.65,0.015,0.16
59,queue-depth,9,64,,0.00020911102183163166,Least busy compatible worker found. Queue Depth: 3601 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,9,64,hpc,304658,3724,4117,-1216,-89919,74,7,-8512,3602,0.65,0.015,0.16
60,queue-depth,92,96,,0.00016071787104010582,Least busy compatible worker found. Queue Depth: 5577 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,3,96,hpc,687456,8208,6944,-3182,-315018,99,6,-19092,5578,0.65,0.015,0.16
61,queue-depth,72,86,144809.6,0.0001453279983252287,Least busy compatible worker found. Queue Depth: 4493 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,4,86,hpc,687888,9016,6744,-1358,-138496,102,4,-5432,4494,0.65,0.015,0.16
62,queue-depth,99,83,0.65,0.00017800182104110718,Least busy compatible worker found. Queue Depth: 5223 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,3,83,hpc,451752,785,5378,144,12096,84,5,720,5224,0.65,0.015,0.16
63,queue-depth,91,28,0.65,0.00017171911895275116,Least busy compatible worker found. Queue Depth: 5767 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,28,hpc,808562,11557,7418,1650,179917,109,7,11550,5768,0.65,0.015,0.16
64,queue-depth,44,3,1.5,0.00016673002392053604,Least busy compatible worker found. Queue Depth: 15 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,3,cloud,1792,0,28,13,858,64,0,0,16,1.5,0.08,1.49
65,queue-depth,20,26,23064.0,0.0002862289547920227,Least busy compatible worker found. Queue Depth: 1 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,15,26,cloud,8384,130,131,6,402,64,1,6,2,1.5,0.08,1.49
66,queue-depth,84,100,0.65,0.00021575391292572021,Least busy compatible worker found. Queue Depth: 5628 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,3,100,hpc,499467,570,5741,-378,-32886,87,5,-1890,5629,0.65,0.015,0.16
67,queue-depth,28,52,,0.0011198779102414846,Least busy compatible worker found. Queue Depth: 0 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,3,52,standalone,24,0,1,1,14,24,0,0,1,0.12,0.01,0.44
68,queue-depth,45,28,,0.00021254690364003181,Least busy compatible worker found. Queue Depth: 5768 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,4,28,hpc,808562,11557,7418,1650,179917,109,7,11550,5769,0.65,0.015,0.16
69,queue-depth,39,64,,0.0004368680529296398,Least busy compatible worker found. Queue Depth: 3602 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,34,64,hpc,304658,3724,4117,-1216,-89919,74,7,-8512,3603,0.65,0.015,0.16
70,queue-depth,23,5,0.65,0.0002000641543418169,Least busy compatible worker found. Queue Depth: 5948 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,5,hpc,654624,5232,6819,870,83525,96,6,5220,5949,0.65,0.015,0.16
71,queue-depth,17,64,0.65,0.0002180489245802164,Least busy compatible worker found. Queue Depth: 3603 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,7,64,hpc,304658,3724,4117,-1217,-89993,74,7,-8519,3604,0.65,0.015,0.16
72,queue-depth,68,83,5.8500000000000005,0.0002760598435997963,Least busy compatible worker found. Queue Depth: 5224 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,14,83,hpc,451752,785,5378,141,11844,84,5,705,5225,0.65,0.015,0.16
73,queue-depth,58,78,0.65,0.0002011351753026247,Least busy compatible worker found. Queue Depth: 5396 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,78,hpc,543634,2324,5974,571,52007,91,4,2284,5397,0.65,0.015,0.16
74,queue-depth,57,98,0.65,0.00020013400353491306,Least busy compatible worker found. Queue Depth: 5715 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,98,hpc,602164,4158,6406,690,64860,94,6,4140,5716,0.65,0.015,0.16
75,queue-depth,38,77,,0.00017399410717189312,Least busy compatible worker found. Queue Depth: 1 jobs.,READY,SUCCESS,SelectionStatus.SELECTED,2,77,standalone,16,0,1,1,11,16,0,0,2,0.12,0.01,0.44
76,queue-depth,25,50,,0.0002094721421599388,Least busy compatible worker found. Queue Depth: 24 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,6,50,cloud,7744,0,121,97,6231,64,0,0,25,1.5,0.08,1.49
77,queue-depth,5,35,,0.00017120805568993092,Least busy compatible worker found. Queue Depth: 0 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,4,35,standalone,26,0,1,1,23,26,0,0,1,0.12,0.01,0.44
78,queue-depth,87,78,0.65,0.00015250314027071,Least busy compatible worker found. Queue Depth: 5397 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,78,hpc,543634,2324,5974,570,51916,91,4,2280,5398,0.65,0.015,0.16
79,queue-depth,46,46,4056.65,0.0001761079765856266,Least busy compatible worker found. Queue Depth: 8146 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,46,hpc,1002456,2954,8568,343,40131,117,7,2401,8147,0.65,0.015,0.16
80,queue-depth,42,5,0.65,0.00019729905761778355,Least busy compatible worker found. Queue Depth: 5949 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,5,5,hpc,654624,5232,6819,869,83429,96,6,5214,5950,0.65,0.015,0.16
81,queue-depth,53,64,0.65,0.000586323905736208,Least busy compatible worker found. Queue Depth: 3604 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,38,64,hpc,304658,3724,4117,-1218,-90067,74,7,-8526,3605,0.65,0.015,0.16
82,queue-depth,93,18,,0.0002052229829132557,Least busy compatible worker found. Queue Depth: 7 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,18,cloud,704,0,11,4,309,64,0,0,8,1.5,0.08,1.49
83,queue-depth,56,82,1.3,0.00024147308431565762,Least busy compatible worker found. Queue Depth: 5544 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,3,82,hpc,497728,113,5656,105,9240,88,1,105,5545,0.65,0.015,0.16
84,queue-depth,83,2,2.6,0.00024315598420798779,Least busy compatible worker found. Queue Depth: 3854 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,7,2,hpc,251328,390,3927,-3467,-221854,64,5,-17335,3855,0.65,0.015,0.16
85,queue-depth,37,88,5.8500000000000005,0.00031645712442696095,Least busy compatible worker found. Queue Depth: 9 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,12,88,cloud,960,0,15,3,222,64,0,0,10,1.5,0.08,1.49
86,queue-depth,77,2,1.3,0.00028093811124563217,Least busy compatible worker found. Queue Depth: 3855 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,12,2,hpc,251328,390,3927,-3469,-221982,64,5,-17345,3856,0.65,0.015,0.16
87,queue-depth,1,19,,0.00023485999554395676,Least busy compatible worker found. Queue Depth: 0 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,4,19,standalone,20,0,1,1,7,20,0,0,1,0.12,0.01,0.44
