,strategy,prompt_id,worker,cost,latency,reasoning,actual_verdict,status,selection_status,contenders,worker_worker_id,worker_archetype,worker_total_cores,worker_total_gpus,worker_total_nodes,worker_available_nodes,worker_available_cores,worker_cores_per_node,worker_gpus_per_node,worker_available_gpus,worker_queue_depth,worker_pricing_node,worker_pricing_cpu,worker_pricing_gpu
10,soonest,75,97,0.65,0.0002866049762815237,Smallest queue depth: 5295 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,5,97,hpc,717600,8025,6900,1604,166831,104,5,8020,5296,0.65,0.015,0.16
11,soonest,71,6,,0.00041197403334081173,Smallest queue depth: 0 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,11,6,standalone,30,0,1,1,16,30,0,0,1,0.12,0.01,0.44
12,soonest,21,79,473.85,0.00037480401806533337,Smallest queue depth: 6843 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,3,79,hpc,748604,2556,7268,398,41012,103,6,2388,6844,0.65,0.015,0.16
13,soonest,49,80,48089.600000000006,0.00027220812626183033,Smallest queue depth: 9800 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,80,hpc,1280000,1400,10000,-72,-9216,128,7,-504,9801,0.65,0.015,0.16
14,soonest,89,2,765196.25,0.00027967290952801704,Smallest queue depth: 3849 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,9,2,hpc,251328,390,3927,-1007,-64414,64,5,-5035,3850,0.65,0.015,0.16
15,soonest,4,78,0.65,0.0002725680824369192,Smallest queue depth: 5394 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,4,78,hpc,543634,2324,5974,579,52735,91,4,2316,5395,0.65,0.015,0.16
16,soonest,44,3,1.5,0.0002745320089161396,Smallest queue depth: 15 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,3,cloud,1792,0,28,13,858,64,0,0,16,1.5,0.08,1.49
17,soonest,83,2,2.6,0.00027070497162640095,Smallest queue depth: 3850 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,7,2,hpc,251328,390,3927,-1009,-64542,64,5,-5045,3851,0.65,0.015,0.16
18,soonest,70,68,13106.6,0.00021864590235054493,Smallest queue depth: 8800 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,68,hpc,1212498,4938,9623,681,85877,126,6,4086,8801,0.65,0.015,0.16
19,soonest,82,98,0.65,0.000211742939427495,Smallest queue depth: 5713 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,98,hpc,602164,4158,6406,692,65048,94,6,4152,5714,0.65,0.015,0.16
20,soonest,50,83,78.65,0.0002316199243068695,Smallest queue depth: 5221 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,6,83,hpc,451752,785,5378,146,12264,84,5,730,5222,0.65,0.015,0.16
21,soonest,13,64,,0.0002936790697276592,Smallest queue depth: 3586 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,21,64,hpc,304658,3724,4117,531,39359,74,7,3717,3587,0.65,0.015,0.16
22,soonest,5,35,,0.00022562011145055294,Smallest queue depth: 0 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,4,35,standalone,26,0,1,1,23,26,0,0,1,0.12,0.01,0.44
23,soonest,37,88,13.5,0.0002670690882951021,Smallest queue depth: 9 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,12,88,cloud,960,0,15,3,222,64,0,0,10,1.5,0.08,1.49
24,soonest,53,64,0.65,0.00039467099122703075,Smallest queue depth: 3587 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,38,64,hpc,304658,3724,4117,530,39285,74,7,3710,3588,0.65,0.015,0.16
25,soonest,47,27,0.65,0.00033937604166567326,Smallest queue depth: 7864 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,27,hpc,818448,960,8024,159,16266,102,6,954,7865,0.65,0.015,0.16
26,soonest,0,94,0.65,0.0002929170150309801,Smallest queue depth: 6457 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,94,hpc,761900,9296,7619,1161,116100,100,8,9288,6458,0.65,0.015,0.16
27,soonest,76,90,624.6500000000001,0.0004215231165289879,Smallest queue depth: 39 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,8,90,cloud,8384,92,131,61,3922,64,1,61,40,1.5,0.08,1.49
28,soonest,27,2,,0.0002859937958419323,Smallest queue depth: 3851 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,7,2,hpc,251328,390,3927,-1009,-64542,64,5,-5045,3852,0.65,0.015,0.16
29,soonest,1,19,,0.0002838301006704569,Smallest queue depth: 0 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,4,19,standalone,20,0,1,1,7,20,0,0,1,0.12,0.01,0.44
30,soonest,45,28,,0.000277878949418664,Smallest queue depth: 5767 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,4,28,hpc,808562,11557,7418,1651,180026,109,7,11557,5768,0.65,0.015,0.16
31,soonest,51,64,,0.0004004009533673525,Smallest queue depth: 3588 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,33,64,hpc,304658,3724,4117,530,39285,74,7,3710,3589,0.65,0.015,0.16
32,soonest,48,23,1.5,0.00022213207557797432,Smallest queue depth: 18 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,23,cloud,7680,102,120,101,6517,64,1,101,19,1.5,0.08,1.49
33,soonest,56,82,5.2,0.00022167200222611427,Smallest queue depth: 5543 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,3,82,hpc,497728,113,5656,105,9240,88,1,105,5544,0.65,0.015,0.16
34,soonest,24,98,0.65,0.00021475902758538723,Smallest queue depth: 5714 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,98,hpc,602164,4158,6406,691,64954,94,6,4146,5715,0.65,0.015,0.16
35,soonest,69,5,1.3,0.0002152891829609871,Smallest queue depth: 5947 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,5,hpc,654624,5232,6819,871,83621,96,6,5226,5948,0.65,0.015,0.16
36,soonest,2,2,0.65,0.00024138903245329857,Smallest queue depth: 3852 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,12,2,hpc,251328,390,3927,-1010,-64606,64,5,-5050,3853,0.65,0.015,0.16
37,soonest,25,50,,0.0002274131402373314,Smallest queue depth: 24 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,6,50,cloud,7744,0,121,97,6231,64,0,0,25,1.5,0.08,1.49
38,soonest,3,86,0.65,0.000269042095169425,Smallest queue depth: 4490 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,18,86,hpc,687888,9016,6744,2253,229826,102,4,9012,4491,0.65,0.015,0.16
39,soonest,38,77,,0.00020908820442855358,Smallest queue depth: 1 jobs.,READY,SUCCESS,SelectionStatus.SELECTED,2,77,standalone,16,0,1,1,11,16,0,0,2,0.12,0.01,0.44
40,soonest,18,2,3920758.4000000004,0.00028524198569357395,Smallest queue depth: 3853 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,3,2,hpc,251328,390,3927,-3466,-221790,64,5,-17330,3854,0.65,0.015,0.16
41,soonest,68,83,5.8500000000000005,0.00029998086392879486,Smallest queue depth: 5222 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,14,83,hpc,451752,785,5378,143,12012,84,5,715,5223,0.65,0.015,0.16
42,soonest,39,64,,0.00030746497213840485,Smallest queue depth: 3589 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,34,64,hpc,304658,3724,4117,530,39285,74,7,3710,3590,0.65,0.015,0.16
43,soonest,94,97,0.65,0.00020590191707015038,Smallest queue depth: 5296 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,4,97,hpc,717600,8025,6900,1602,166623,104,5,8010,5297,0.65,0.015,0.16
44,soonest,72,86,144809.6,0.0002549861092120409,Smallest queue depth: 4491 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,4,86,hpc,687888,9016,6744,1781,181682,102,4,7124,4492,0.65,0.015,0.16
45,soonest,26,64,0.65,0.00029319804161787033,Smallest queue depth: 3590 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,32,64,hpc,304658,3724,4117,529,39211,74,7,3703,3591,0.65,0.015,0.16
46,soonest,20,26,9994.400000000001,0.0002728488761931658,Smallest queue depth: 1 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,15,26,cloud,8384,130,131,6,402,64,1,6,2,1.5,0.08,1.49
47,soonest,98,2,0.65,0.00019438005983829498,Smallest queue depth: 3854 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,3,2,hpc,251328,390,3927,-3467,-221854,64,5,-17335,3855,0.65,0.015,0.16
48,soonest,17,64,0.65,0.00019981106743216515,Smallest queue depth: 3591 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,7,64,hpc,304658,3724,4117,528,39137,74,7,3696,3592,0.65,0.015,0.16
49,soonest,87,78,0.65,0.00014647888019680977,Smallest queue depth: 5395 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,78,hpc,543634,2324,5974,578,52644,91,4,2312,5396,0.65,0.015,0.16
50,soonest,81,72,,0.0002221120521426201,Smallest queue depth: 10 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,16,72,cloud,2624,0,41,31,1987,64,0,0,11,1.5,0.08,1.49
51,soonest,60,73,,0.00022324500605463982,Smallest queue depth: 39 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,23,73,cloud,8128,0,127,88,5676,64,0,0,40,1.5,0.08,1.49
52,soonest,15,64,0.65,0.00014257081784307957,Smallest queue depth: 3592 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,5,64,hpc,304658,3724,4117,527,39063,74,7,3689,3593,0.65,0.015,0.16
53,soonest,84,100,0.65,0.00014146906323730946,Smallest queue depth: 5627 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,3,100,hpc,499467,570,5741,113,9831,87,5,565,5628,0.65,0.015,0.16
54,soonest,97,64,0.65,0.00030121300369501114,Smallest queue depth: 3593 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,35,64,hpc,304658,3724,4117,526,38989,74,7,3682,3594,0.65,0.015,0.16
55,soonest,41,77,,0.00021583097986876965,Smallest queue depth: 2 jobs.,READY,SUCCESS,SelectionStatus.SELECTED,1,77,standalone,16,0,1,1,11,16,0,0,3,0.12,0.01,0.44
56,soonest,43,73,,0.0012464120518416166,Smallest queue depth: 40 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,73,cloud,8128,0,127,88,5676,64,0,0,41,1.5,0.08,1.49
57,soonest,10,86,5776134.65,0.00017469213344156742,Smallest queue depth: 4492 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,86,hpc,687888,9016,6744,-1200,-122380,102,4,-4800,4493,0.65,0.015,0.16
58,soonest,67,10,0.65,0.00022875494323670864,Smallest queue depth: 8363 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,10,hpc,1255776,12200,9888,1524,193615,127,8,12192,8364,0.65,0.015,0.16
59,soonest,99,83,0.65,0.00027552410028874874,Smallest queue depth: 5223 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,3,83,hpc,451752,785,5378,142,11928,84,5,710,5224,0.65,0.015,0.16
60,soonest,65,64,,0.00033130007795989513,Smallest queue depth: 3594 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,33,64,hpc,304658,3724,4117,526,38989,74,7,3682,3595,0.65,0.015,0.16
61,soonest,9,64,,0.00022455700673162937,Smallest queue depth: 3595 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,9,64,hpc,304658,3724,4117,526,38989,74,7,3682,3596,0.65,0.015,0.16
62,soonest,34,1,0.65,0.0002061319537460804,Smallest queue depth: 6232 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,1,hpc,638911,4734,7021,788,71708,91,6,4728,6233,0.65,0.015,0.16
63,soonest,33,64,0.65,0.0002555761020630598,Smallest queue depth: 3596 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,17,64,hpc,304658,3724,4117,525,38915,74,7,3675,3597,0.65,0.015,0.16
64,soonest,22,20,0.65,0.00042122090235352516,Smallest queue depth: 5230 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,8,20,hpc,432683,1235,5477,246,19434,79,5,1230,5231,0.65,0.015,0.16
65,soonest,46,46,4056.65,0.00029053306207060814,Smallest queue depth: 8146 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,46,hpc,1002456,2954,8568,343,40131,117,7,2401,8147,0.65,0.015,0.16
66,soonest,74,64,1511656.25,0.0003949711099267006,Smallest queue depth: 3597 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,26,64,hpc,304658,3724,4117,-1000,-73935,74,7,-7000,3598,0.65,0.015,0.16
67,soonest,92,96,,0.00025431415997445583,Smallest queue depth: 5577 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,3,96,hpc,687456,8208,6944,-3182,-315018,99,6,-19092,5578,0.65,0.015,0.16
68,soonest,14,64,,0.00030107307247817516,Smallest queue depth: 3598 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,17,64,hpc,304658,3724,4117,-1000,-73935,74,7,-7000,3599,0.65,0.015,0.16
69,soonest,57,98,0.65,0.00024069799110293388,Smallest queue depth: 5715 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,98,hpc,602164,4158,6406,690,64860,94,6,4140,5716,0.65,0.015,0.16
70,soonest,61,21,0.12,0.0002744731027632952,Smallest queue depth: 0 jobs.,READY,SUCCESS,SelectionStatus.SELECTED,18,21,standalone,20,0,1,0,-10,20,0,0,1,0.12,0.01,0.44
71,soonest,73,64,0.65,0.00036249891854822636,Smallest queue depth: 3599 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,22,64,hpc,304658,3724,4117,-1001,-74009,74,7,-7007,3600,0.65,0.015,0.16
72,soonest,23,5,0.65,0.0002625000197440386,Smallest queue depth: 5948 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,5,hpc,654624,5232,6819,870,83525,96,6,5220,5949,0.65,0.015,0.16
73,soonest,55,86,16226.6,0.00030129309743642807,Smallest queue depth: 4493 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,15,86,hpc,687888,9016,6744,-1358,-138496,102,4,-5432,4494,0.65,0.015,0.16
74,soonest,62,64,29767.399999999998,0.00027731689624488354,Smallest queue depth: 3600 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,9,64,hpc,304658,3724,4117,-1215,-89845,74,7,-8505,3601,0.65,0.015,0.16
75,soonest,42,5,0.65,0.00020451913587749004,Smallest queue depth: 5949 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,5,5,hpc,654624,5232,6819,869,83429,96,6,5214,5950,0.65,0.015,0.16
76,soonest,63,97,20594.600000000002,0.00018542283214628696,Smallest queue depth: 5297 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,97,hpc,717600,8025,6900,1424,148111,104,5,7120,5298,0.65,0.015,0.16
77,soonest,91,28,0.65,0.000207425095140934,Smallest queue depth: 5768 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,28,hpc,808562,11557,7418,1650,179917,109,7,11550,5769,0.65,0.015,0.16
78,soonest,58,78,0.65,0.00017929100431501865,Smallest queue depth: 5396 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,78,hpc,543634,2324,5974,577,52553,91,4,2308,5397,0.65,0.015,0.16
79,soonest,30,64,0.65,0.00029735593125224113,Smallest queue depth: 3601 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,8,64,hpc,304658,3724,4117,-1216,-89919,74,7,-8512,3602,0.65,0.015,0.16
80,soonest,90,64,0.65,0.0002288161776959896,Smallest queue depth: 3602 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,11,64,hpc,304658,3724,4117,-1217,-89993,74,7,-8519,3603,0.65,0.015,0.16
81,soonest,77,2,1.3,0.0002367000561207533,Smallest queue depth: 3855 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,12,2,hpc,251328,390,3927,-3469,-221982,64,5,-17345,3856,0.65,0.015,0.16
82,soonest,31,64,0.65,0.00035178009420633316,Smallest queue depth: 3603 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,31,64,hpc,304658,3724,4117,-1218,-90067,74,7,-8526,3604,0.65,0.015,0.16
83,soonest,66,78,31.849999999999998,0.00018968083895742893,Smallest queue depth: 5397 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,3,78,hpc,543634,2324,5974,570,51916,91,4,2280,5398,0.65,0.015,0.16
84,soonest,86,83,0.65,0.00020631193183362484,Smallest queue depth: 5224 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,83,hpc,451752,785,5378,141,11844,84,5,705,5225,0.65,0.015,0.16
85,soonest,64,100,156702.65000000002,0.0003689620643854141,Smallest queue depth: 5628 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,6,100,hpc,499467,570,5741,-378,-32886,87,5,-1890,5629,0.65,0.015,0.16
86,soonest,35,82,,0.0002821569796651602,Smallest queue depth: 5544 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,82,hpc,497728,113,5656,105,9240,88,1,105,5545,0.65,0.015,0.16
87,soonest,40,64,,0.00028752698563039303,Smallest queue depth: 3604 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,34,64,hpc,304658,3724,4117,-1218,-90067,74,7,-8526,3605,0.65,0.015,0.16
