,strategy,reasoning,prompt_id,status,selection_status,latency,contenders,worker,cost,actual_verdict,worker_worker_id,worker_archetype,worker_total_cores,worker_total_gpus,worker_total_nodes,worker_available_nodes,worker_available_cores,worker_cores_per_node,worker_gpus_per_node,worker_available_gpus,worker_queue_depth,worker_pricing_node,worker_pricing_cpu,worker_pricing_gpu
10,agentic,"Cluster has PyTorch available, Open MPI supports low-latency communication, GPUs are available, and the queue is empty, according to its proposal. It also has the lowest overall queue depth among READY clusters, making it the most suitable despite its BUSY status.",40,SUCCESS,SelectionStatus.SELECTED,5.24366580392234,34,48,,BUSY,48,hpc,684881.0,1647.0,6781.0,549.0,55449.0,101.0,3.0,1647.0,6233.0,0.65,0.015,0.16
11,agentic,"Cluster 25 meets all requirements: CP2K 9.1, enough nodes, NFS, low latency MPI, and GPUs. Cluster 94 is a runner up, but is using a full lustre filesystem.",74,SUCCESS,SelectionStatus.SELECTED,2.311449143104255,26,25,1511656.25,BUSY,25,hpc,1071720.0,20728.0,8931.0,1066.0,127975.0,120.0,8.0,8528.0,6341.0,0.65,0.015,0.16
12,agentic,"Best match and immediately available, according to the tool.",64,SUCCESS,SelectionStatus.SELECTED,2.077421102905646,6,98,156702.65000000002,BUSY,98,hpc,602164.0,4158.0,6406.0,202.0,18988.0,94.0,6.0,1212.0,5714.0,0.65,0.015,0.16
13,agentic,"Cluster 5 has the best hardware match (H100 GPUs, OpenMPI with cm PML, AVX2 support) even though Keras-CV needs to be installed.",36,SUCCESS,SelectionStatus.SELECTED,2.036865546833724,12,5,,READY,5,hpc,654624.0,5232.0,6819.0,872.0,83717.0,96.0,6.0,5232.0,5948.0,0.65,0.015,0.16
14,agentic,Cluster 64 has the lowest queue depth and meets all hardware and software requirements.,30,SUCCESS,SelectionStatus.SELECTED,1.340181762818247,8,64,0.65,BUSY,64,hpc,304658.0,3724.0,4117.0,531.0,39359.0,74.0,7.0,3717.0,3586.0,0.65,0.015,0.16
15,agentic,All selection strategies failed. AgenticSelector: Cluster is busy and Cython is not pre-installed.,58,REJECTED,SelectionStatus.REJECTED,2.2448034109547734,1,,,,,,,,,,,,,,,,,
16,agentic,"All clusters are busy but cluster 28 has the shortest queue, and meets the software and hardware requirements.",45,SUCCESS,SelectionStatus.SELECTED,1.4946498679928482,4,28,,BUSY,28,hpc,808562.0,11557.0,7418.0,1651.0,180026.0,109.0,7.0,11557.0,5768.0,0.65,0.015,0.16
17,agentic,Better GPUs (H100) and ethernet connectivity,57,SUCCESS,SelectionStatus.SELECTED,1.7552798439282924,2,5,0.65,BUSY,5,hpc,654624.0,5232.0,6819.0,871.0,83621.0,96.0,6.0,5226.0,5949.0,0.65,0.015,0.16
18,agentic,Lowest queue depth among the options with requested hardware and ability to install ClearML via conda.,52,SUCCESS,SelectionStatus.SELECTED,5.190744363004342,15,41,0.65,BUSY,41,hpc,1271296.0,6040.0,9932.0,753.0,96384.0,128.0,8.0,6024.0,9179.0,0.65,0.015,0.16
19,agentic,All selection strategies failed. AgenticSelector: Cluster is BUSY and cannot guarantee pyarrow version.,70,REJECTED,SelectionStatus.REJECTED,2.101233971072361,1,,,,,,,,,,,,,,,,,
20,agentic,All selection strategies failed. AgenticSelector: Does not have correct software version and is busy.,0,REJECTED,SelectionStatus.REJECTED,1.0789003518875688,1,,,,,,,,,,,,,,,,,
21,agentic,"Only candidate. Supports OpenMPI for low latency MPI. Although busy, it has free cores.",38,SUCCESS,SelectionStatus.SELECTED,1.3114155200310051,2,79,,BUSY,79,hpc,748604.0,2556.0,7268.0,426.0,43896.0,103.0,6.0,2556.0,6843.0,0.65,0.015,0.16
22,agentic,"Both clusters claimed to be READY, but cluster 76 specifically mentioned idle GPU nodes in the gpu partition. Note: Both clusters are actually reporting 'cluster busy' in CURRENT STATUS",14,SUCCESS,SelectionStatus.SELECTED,2.6713858779985458,17,76,,BUSY,76,hpc,1104480.0,8394.0,9204.0,1398.0,167760.0,120.0,6.0,8388.0,7807.0,0.65,0.015,0.16
23,agentic,"All selection strategies failed. AgenticSelector: Both clusters are BUSY and cluster 10 is preferred only for matching the general request of CPU/NVIDIA, but the request cannot proceed due to queue depth.",47,REJECTED,SelectionStatus.REJECTED,2.34253855003044,2,,,,,,,,,,,,,,,,,
24,agentic,All selection strategies failed. AgenticSelector: No clusters available to evaluate.,44,REJECTED,SelectionStatus.REJECTED,1.2602993128821254,1,,,,,,,,,,,,,,,,,
25,agentic,Smallest queue depth and correct hardware. DVC installation status unknown.,50,SUCCESS,SelectionStatus.SELECTED,3.1654300910886377,6,5,78.65,BUSY,5,hpc,654624.0,5232.0,6819.0,860.0,82565.0,96.0,6.0,5160.0,5950.0,0.65,0.015,0.16
26,agentic,All selection strategies failed. AgenticSelector: No cluster can fulfill the request due to missing software and high queue depths.,72,REJECTED,SelectionStatus.REJECTED,0.9703919030725956,4,,,,,,,,,,,,,,,,,
27,agentic,Both clusters are BUSY and lack the requested CuPy version. Cluster 15 appears to be under less load based on the descriptions.,24,SUCCESS,SelectionStatus.SELECTED,1.8730417049955577,2,15,0.65,BUSY,15,hpc,1127524.0,9968.0,9242.0,1423.0,173606.0,122.0,7.0,9961.0,7819.0,0.65,0.015,0.16
28,agentic,Lowest queue depth and meets requirements.,81,SUCCESS,SelectionStatus.SELECTED,5.1963453681673855,16,64,,BUSY,64,hpc,304658.0,3724.0,4117.0,531.0,39359.0,74.0,7.0,3717.0,3587.0,0.65,0.015,0.16
29,agentic,"Slightly better match, smaller queue, and uses SLURM instead of flux.",34,SUCCESS,SelectionStatus.SELECTED,1.2724258140660822,2,1,0.65,BUSY,1,hpc,638911.0,4734.0,7021.0,788.0,71708.0,91.0,6.0,4728.0,6233.0,0.65,0.015,0.16
30,agentic,"All selection strategies failed. AgenticSelector: No READY clusters. All are BUSY. Cluster 7 has pymatgen and 6 GPUs per node, which matches the request, but is busy. Other busy clusters do not meet the requirements. The job is rejected for now.",92,REJECTED,SelectionStatus.REJECTED,1.9105745861306787,3,,,,,,,,,,,,,,,,,
31,agentic,"Flask 3.6.2 is pre-installed, meeting the software requirement.",83,SUCCESS,SelectionStatus.SELECTED,1.9262490030378103,7,2,2.6,BUSY,2,hpc,251328.0,390.0,3927.0,76.0,4898.0,64.0,5.0,380.0,3850.0,0.65,0.015,0.16
32,agentic,"All selection strategies failed. AgenticSelector: All clusters are BUSY. Cluster 14 has the least busy queue and sufficient resources to attempt the installation, however, it's still considered busy.",37,REJECTED,SelectionStatus.REJECTED,2.8108996469527483,12,,,,,,,,,,,,,,,,,
33,agentic,"Cluster 27 has networkx 1.1.6 installed, fulfilling the requirement. It also has sufficient resources but is currently busy.",21,SUCCESS,SelectionStatus.SELECTED,1.515965289901942,3,27,473.85,BUSY,27,hpc,818448.0,960.0,8024.0,133.0,13614.0,102.0,6.0,798.0,7865.0,0.65,0.015,0.16
34,agentic,"NAMD 2.14 is available and the queue is empty. Only 1 GPU available per node, but NAMD can run on CPU.",39,SUCCESS,SelectionStatus.SELECTED,5.65104039106518,34,82,,BUSY,82,hpc,497728.0,113.0,5656.0,112.0,9856.0,88.0,1.0,112.0,5545.0,0.65,0.015,0.16
35,agentic,"All clusters busy, but cluster 7 has horovod <= 0.2.13 available in a conda environment and has a lower queue depth than cluster 79.",79,SUCCESS,SelectionStatus.SELECTED,1.6099098101258278,3,7,0.65,BUSY,7,hpc,1112274.0,1092.0,9117.0,181.0,22082.0,122.0,6.0,1086.0,8936.0,0.65,0.015,0.16
36,agentic,"Least busy of the options that meet the requirements, although it's still busy.",33,SUCCESS,SelectionStatus.SELECTED,3.367601667996496,17,100,0.65,BUSY,100,hpc,499467.0,570.0,5741.0,113.0,9831.0,87.0,5.0,565.0,5628.0,0.65,0.015,0.16
37,agentic,Cluster 12 is READY and meets all hardware and software requirements including singularity.,61,SUCCESS,SelectionStatus.SELECTED,1.913697256008163,18,12,0.12,READY,12,standalone,27.0,0.0,1.0,0.0,-13.0,27.0,0.0,0.0,1.0,0.12,0.01,0.44
38,agentic,"Cluster 42 is the best match to the requested software, storage, and hardware, even though it is busy.",56,SUCCESS,SelectionStatus.SELECTED,2.949537729145959,3,42,5.2,BUSY,42,hpc,768200.0,1071.0,7682.0,151.0,15100.0,100.0,7.0,1057.0,7530.0,0.65,0.015,0.16
39,agentic,"Although all clusters are BUSY, Cluster 2 has the lowest queue depth.",98,SUCCESS,SelectionStatus.SELECTED,1.784799194894731,3,2,0.65,BUSY,2,hpc,251328.0,390.0,3927.0,75.0,4834.0,64.0,5.0,375.0,3851.0,0.65,0.015,0.16
40,agentic,All selection strategies failed. AgenticSelector: No cluster proposals received.,93,REJECTED,SelectionStatus.REJECTED,1.0888784900307655,1,,,,,,,,,,,,,,,,,
41,agentic,All clusters are busy. Cluster 15 meets requirements and has the shortest queue.,9,SUCCESS,SelectionStatus.SELECTED,1.5605481080710888,9,15,,BUSY,15,hpc,1127524.0,9968.0,9242.0,1423.0,173606.0,122.0,7.0,9961.0,7820.0,0.65,0.015,0.16
42,agentic,"The cluster has the required software version (<=3.6.2) pre-installed and meets hardware requirements, despite being busy.",89,SUCCESS,SelectionStatus.SELECTED,1.630838722921908,9,25,765196.25,BUSY,25,hpc,1071720.0,20728.0,8931.0,-19.0,-2225.0,120.0,8.0,-152.0,6342.0,0.65,0.015,0.16
43,agentic,"All clusters are BUSY, but cluster 44 has the lowest queue depth and matches all requested hardware.",76,SUCCESS,SelectionStatus.SELECTED,1.986326287034899,8,44,624.6500000000001,BUSY,44,hpc,629424.0,2244.0,6696.0,717.0,67441.0,94.0,3.0,2151.0,5949.0,0.65,0.015,0.16
44,agentic,All selection strategies failed. AgenticSelector: All clusters are busy. Cluster 83 requires IOR to be compiled but has a shorter GPU queue.,73,REJECTED,SelectionStatus.REJECTED,1.8094706400297582,22,,,,,,,,,,,,,,,,,
45,agentic,Meets requirements with the shortest queue depth.,90,SUCCESS,SelectionStatus.SELECTED,2.4585934788919985,11,64,0.65,BUSY,64,hpc,304658.0,3724.0,4117.0,530.0,39285.0,74.0,7.0,3710.0,3588.0,0.65,0.015,0.16
46,agentic,The cluster has the shortest queue depth.,13,SUCCESS,SelectionStatus.SELECTED,2.2782817331608385,21,55,,BUSY,55,hpc,873869.0,489.0,8167.0,163.0,17441.0,107.0,3.0,489.0,8005.0,0.65,0.015,0.16
47,agentic,"Cluster 10 has the requested MAGMA version and GPU resources (8 per node), while cluster 68 only has 6 GPUs per node.",67,SUCCESS,SelectionStatus.SELECTED,1.5015932801179588,2,10,0.65,BUSY,10,hpc,1255776.0,12200.0,9888.0,1524.0,193615.0,127.0,8.0,12192.0,8364.0,0.65,0.015,0.16
48,agentic,All selection strategies failed. AgenticSelector: Cluster is too busy to fulfill request in a timely manner.,16,REJECTED,SelectionStatus.REJECTED,1.0565108109731227,2,,,,,,,,,,,,,,,,,
49,agentic,"Cluster 1 is READY and meets all requirements: nccl-tests version 2.19.0, sufficient CPUs and GPUs.",32,SUCCESS,SelectionStatus.SELECTED,1.835224829846993,18,1,0.65,BUSY,1,hpc,638911.0,4734.0,7021.0,787.0,71617.0,91.0,6.0,4722.0,6234.0,0.65,0.015,0.16
50,agentic,"Only available cluster, but has 7 GPUs instead of 8 and is BUSY.",49,SUCCESS,SelectionStatus.SELECTED,3.7666198250371963,1,80,48089.600000000006,BUSY,80,hpc,1280000.0,1400.0,10000.0,-72.0,-9216.0,128.0,7.0,-504.0,9801.0,0.65,0.015,0.16
51,agentic,All selection strategies failed. AgenticSelector: All clusters are BUSY. Cluster 68 has the highest number of available cores.,5,REJECTED,SelectionStatus.REJECTED,1.7323337569832802,4,,,,,,,,,,,,,,,,,
52,agentic,Cluster 82 has the best support for the request. It has low-latency MPI support and the user can install Horovod. It is also the only cluster that is READY.,22,SUCCESS,SelectionStatus.SELECTED,2.057475620880723,8,82,0.65,BUSY,82,hpc,497728.0,113.0,5656.0,111.0,9768.0,88.0,1.0,111.0,5546.0,0.65,0.015,0.16
53,agentic,"Meets GPU requirements and supports low-latency MPICH, despite being BUSY and lacking hiphive.",63,SUCCESS,SelectionStatus.SELECTED,2.194850638974458,2,7,20594.600000000002,BUSY,7,hpc,1112274.0,1092.0,9117.0,3.0,366.0,122.0,6.0,18.0,8937.0,0.65,0.015,0.16
54,agentic,Lowest reported queue depth while meeting requirements.,60,SUCCESS,SelectionStatus.SELECTED,1.5416789969895035,23,64,,BUSY,64,hpc,304658.0,3724.0,4117.0,530.0,39285.0,74.0,7.0,3710.0,3589.0,0.65,0.015,0.16
55,agentic,"Cluster 100 has the requested GPUs and Pymatgen installed, even though it is BUSY.",4,SUCCESS,SelectionStatus.SELECTED,2.2049327970016748,4,100,0.65,BUSY,100,hpc,499467.0,570.0,5741.0,112.0,9744.0,87.0,5.0,560.0,5629.0,0.65,0.015,0.16
56,agentic,All selection strategies failed. AgenticSelector: No clusters available for evaluation.,46,REJECTED,SelectionStatus.REJECTED,2.4217833038419485,1,,,,,,,,,,,,,,,,,
57,agentic,"Both clusters are BUSY, but Cluster 5 has a smaller queue depth and more available resources.",69,SUCCESS,SelectionStatus.SELECTED,1.7499221491161734,2,5,0.65,BUSY,5,hpc,654624.0,5232.0,6819.0,859.0,82469.0,96.0,6.0,5154.0,5951.0,0.65,0.015,0.16
58,agentic,"All clusters are busy, selecting the one with smallest queue and best software availability for installing dask-mpi.",75,SUCCESS,SelectionStatus.SELECTED,2.2290747289080173,5,55,0.65,BUSY,55,hpc,873869.0,489.0,8167.0,162.0,17334.0,107.0,3.0,486.0,8006.0,0.65,0.015,0.16
59,agentic,"Only option; meets most requirements, but is busy and needs protobuf installed.",23,SUCCESS,SelectionStatus.SELECTED,3.7952600358985364,1,5,0.65,BUSY,5,hpc,654624.0,5232.0,6819.0,858.0,82373.0,96.0,6.0,5148.0,5952.0,0.65,0.015,0.16
60,agentic,"All selection strategies failed. AgenticSelector: No clusters are actually READY. 86 has best fit, but is BUSY.",53,REJECTED,SelectionStatus.REJECTED,2.785759733989835,38,,,,,,,,,,,,,,,,,
61,agentic,Lowest queue depth among BUSY clusters while meeting all requirements.,51,SUCCESS,SelectionStatus.SELECTED,1.4011484861839563,33,54,,BUSY,54,hpc,1121456.0,1504.0,9424.0,187.0,22253.0,119.0,8.0,1496.0,9238.0,0.65,0.015,0.16
62,agentic,"Cluster 79 is a suitable candidate, despite its BUSY status. It fulfills the hardware (6 GPUs/node) and software (low latency MPI) requirements. h5py is not pre-installed, but installable.",43,SUCCESS,SelectionStatus.SELECTED,1.776481898035854,2,79,,BUSY,79,hpc,748604.0,2556.0,7268.0,426.0,43896.0,103.0,6.0,2556.0,6844.0,0.65,0.015,0.16
63,agentic,All selection strategies failed. AgenticSelector: No clusters available.,48,REJECTED,SelectionStatus.REJECTED,1.1829648870043457,1,,,,,,,,,,,,,,,,,
64,agentic,"Cluster 25 has the closest match of GPUs and supports low-latency MPI, even though it is busy.",25,SUCCESS,SelectionStatus.SELECTED,2.7975861800368875,6,25,,BUSY,25,hpc,1071720.0,20728.0,8931.0,-19.0,-2225.0,120.0,8.0,-152.0,6343.0,0.65,0.015,0.16
65,agentic,All selection strategies failed. AgenticSelector: Cluster is busy with a large queue depth and the cmake version is incompatible.,10,REJECTED,SelectionStatus.REJECTED,2.01738518406637,2,,,,,,,,,,,,,,,,,
66,agentic,"Cython 3.8.7 is pre-installed. OpenMPI supports openib for low latency. While BUSY, it is the best match.",18,SUCCESS,SelectionStatus.SELECTED,1.2791514392010868,3,2,3920758.4000000004,BUSY,2,hpc,251328.0,390.0,3927.0,-2381.0,-152350.0,64.0,5.0,-11905.0,3852.0,0.65,0.015,0.16
67,agentic,"Only cluster matching requirements, even though BUSY.",19,SUCCESS,SelectionStatus.SELECTED,1.4895396851934493,1,78,0.65,BUSY,78,hpc,543634.0,2324.0,5974.0,572.0,52098.0,91.0,4.0,2288.0,5396.0,0.65,0.015,0.16
68,agentic,"Best Pennant version, low-latency MPI, and sufficient GPUs, despite being BUSY.",68,SUCCESS,SelectionStatus.SELECTED,2.063188884872943,14,74,5.8500000000000005,BUSY,74,hpc,1102800.0,7376.0,9190.0,919.0,110280.0,120.0,8.0,7352.0,8269.0,0.65,0.015,0.16
69,agentic,Both clusters are busy. Cluster 41 has more available GPUs and cores than cluster 78.,28,SUCCESS,SelectionStatus.SELECTED,2.01933806296438,3,41,,READY,41,hpc,1271296.0,6040.0,9932.0,753.0,96384.0,128.0,8.0,6024.0,9180.0,0.65,0.015,0.16
70,agentic,"Cluster 5 has the lowest queue depth and H100 GPUs, even though streamlit needs to be installed via pip or a container.",42,SUCCESS,SelectionStatus.SELECTED,2.0801798729225993,5,5,0.65,BUSY,5,hpc,654624.0,5232.0,6819.0,857.0,82277.0,96.0,6.0,5142.0,5953.0,0.65,0.015,0.16
71,agentic,"All clusters are BUSY, but cluster 83 has the lowest queue depth.",99,SUCCESS,SelectionStatus.SELECTED,1.8043634861242026,3,83,0.65,BUSY,83,hpc,451752.0,785.0,5378.0,156.0,13104.0,84.0,5.0,780.0,5222.0,0.65,0.015,0.16
72,agentic,All selection strategies failed. AgenticSelector: No clusters available for evaluation.,35,REJECTED,SelectionStatus.REJECTED,0.8429660859983414,1,,,,,,,,,,,,,,,,,
73,agentic,All selection strategies failed. AgenticSelector: No READY cluster matched the gpcnet version. Selecting the least busy cluster.,17,REJECTED,SelectionStatus.REJECTED,1.4978833771310747,7,,,,,,,,,,,,,,,,,
74,agentic,"laghos is installed, the cluster has enough resources, and the queue depth is the lowest of the busy clusters.",62,SUCCESS,SelectionStatus.SELECTED,3.847933355020359,9,97,29767.399999999998,BUSY,97,hpc,717600.0,8025.0,6900.0,1391.0,144679.0,104.0,5.0,6955.0,5296.0,0.65,0.015,0.16
75,agentic,Best numpy version match and low latency MPI support among busy clusters.,1,SUCCESS,SelectionStatus.SELECTED,1.62509201397188,4,79,,BUSY,79,hpc,748604.0,2556.0,7268.0,426.0,43896.0,103.0,6.0,2556.0,6845.0,0.65,0.015,0.16
76,agentic,Potentially lower queue wait times.,86,SUCCESS,SelectionStatus.SELECTED,1.8387132880743593,2,42,0.65,BUSY,42,hpc,768200.0,1071.0,7682.0,150.0,15000.0,100.0,7.0,1050.0,7531.0,0.65,0.015,0.16
77,agentic,Lowest queue depth.,65,SUCCESS,SelectionStatus.SELECTED,2.378615365130827,33,64,,BUSY,64,hpc,304658.0,3724.0,4117.0,530.0,39285.0,74.0,7.0,3710.0,3590.0,0.65,0.015,0.16
78,agentic,"All selection strategies failed. AgenticSelector: All clusters are BUSY. Cluster 25 best matches the GPU hardware, but the software version is not correct.",94,REJECTED,SelectionStatus.REJECTED,2.2675415901467204,4,,,,,,,,,,,,,,,,,
79,agentic,"Matches Lustre storage and has a compatible numba version, despite being BUSY.",82,SUCCESS,SelectionStatus.SELECTED,2.8023379310034215,2,98,0.65,BUSY,98,hpc,602164.0,4158.0,6406.0,201.0,18894.0,94.0,6.0,1206.0,5715.0,0.65,0.015,0.16
80,agentic,"Best match, has both requested GCC version and 8 GPUs per node.",77,SUCCESS,SelectionStatus.SELECTED,1.6054601341020316,12,54,1.3,BUSY,54,hpc,1121456.0,1504.0,9424.0,186.0,22134.0,119.0,8.0,1488.0,9239.0,0.65,0.015,0.16
81,agentic,All selection strategies failed. AgenticSelector: Does not have the requested cmake version and is busy.,91,REJECTED,SelectionStatus.REJECTED,1.5683471010997891,2,,,,,,,,,,,,,,,,,
82,agentic,All clusters are BUSY. Cluster 66 is selected because it proposes a method for installing the correct DVC version (via conda) and has a good hardware match.,11,SUCCESS,SelectionStatus.SELECTED,1.7812102979514748,4,66,13456625.0,BUSY,66,hpc,919255.0,6420.0,8135.0,-3480.0,-393240.0,113.0,6.0,-20880.0,7066.0,0.65,0.015,0.16
83,agentic,Best hardware match (H100 GPUs and OpenMPI with UCX) even though the cluster is currently busy.,31,SUCCESS,SelectionStatus.SELECTED,5.014652187004685,31,76,0.65,BUSY,76,hpc,1104480.0,8394.0,9204.0,1397.0,167640.0,120.0,6.0,8382.0,7808.0,0.65,0.015,0.16
84,agentic,"Exact rajaperf version requested and low latency MPI support, despite being busy.",2,SUCCESS,SelectionStatus.SELECTED,1.7128785150125623,12,9,0.65,BUSY,9,hpc,489201.0,1254.0,5623.0,417.0,36352.0,87.0,3.0,1251.0,5206.0,0.65,0.015,0.16
85,agentic,"Dask is pre-installed in a conda environment, meeting all other requirements although the queue is busy.",27,SUCCESS,SelectionStatus.SELECTED,1.478650504956022,7,96,,BUSY,96,hpc,687456.0,8208.0,6944.0,1368.0,135432.0,99.0,6.0,8208.0,5577.0,0.65,0.015,0.16
86,agentic,Lowest queue depth among the BUSY clusters while still meeting the software/hardware requirements.,55,SUCCESS,SelectionStatus.SELECTED,2.095534974941984,15,45,16226.6,BUSY,45,hpc,991300.0,8148.0,8620.0,1006.0,115690.0,115.0,7.0,7042.0,7457.0,0.65,0.015,0.16
87,agentic,Smallest queue depth. User will have to install trl.,15,SUCCESS,SelectionStatus.SELECTED,1.859532939037308,5,48,0.65,BUSY,48,hpc,684881.0,1647.0,6781.0,548.0,55348.0,101.0,3.0,1644.0,6234.0,0.65,0.015,0.16
