,strategy,reasoning,prompt_id,status,selection_status,latency,contenders,worker,cost,actual_verdict,worker_worker_id,worker_archetype,worker_total_cores,worker_total_gpus,worker_total_nodes,worker_available_nodes,worker_available_cores,worker_cores_per_node,worker_gpus_per_node,worker_available_gpus,worker_queue_depth,worker_pricing_node,worker_pricing_cpu,worker_pricing_gpu
12,agentic-cost,"Cluster 10 has the requested MAGMA version and the correct number of GPUs, unlike cluster 68, which has fewer GPUs per node. Although both are busy, cluster 10 better matches the hardware requirements.",67,SUCCESS,SelectionStatus.SELECTED,1.5132770610507578,2,10,0.65,BUSY,10,hpc,1255776.0,12200.0,9888.0,1523.0,193488.0,127.0,8.0,12184.0,8365.0,0.65,0.015,0.16
13,agentic-cost,"Cluster 12 is READY, has Singularity, local scratch, sufficient cores, and ethernet. User is responsible for the environment within the container. It also provides twice as many cores as cluster 19.",61,SUCCESS,SelectionStatus.SELECTED,2.231877952814102,18,12,0.12,READY,12,standalone,27.0,0.0,1.0,0.0,-13.0,27.0,0.0,0.0,1.0,0.12,0.01,0.44
14,agentic-cost,"Shortest queue among BUSY clusters, matches hardware requirements, and supports conda for numpy installation.",1,SUCCESS,SelectionStatus.SELECTED,1.8681371449492872,4,2,,READY,2,hpc,251328.0,390.0,3927.0,78.0,5026.0,64.0,5.0,390.0,3850.0,0.65,0.015,0.16
15,agentic-cost,All selection strategies failed. AgenticSelector: No perfect match. User must install Horovod on all candidate clusters. Cluster 59 has the lowest queue depth and supports low-latency MPI.,22,REJECTED,SelectionStatus.REJECTED,1.8172480529174209,8,,,,,,,,,,,,,,,,,
16,agentic-cost,"Exact gpcnet version and suitable hardware, despite being busy.",17,SUCCESS,SelectionStatus.SELECTED,1.8982811560854316,7,46,0.65,BUSY,46,hpc,1002456.0,2954.0,8568.0,421.0,49257.0,117.0,7.0,2947.0,8147.0,0.65,0.015,0.16
17,agentic-cost,All selection strategies failed. AgenticSelector: No clusters available to evaluate.,41,REJECTED,SelectionStatus.REJECTED,0.9968742439523339,1,,,,,,,,,,,,,,,,,
18,agentic-cost,Smaller queue depth and supports Lustre. Uvicorn will need to be installed manually.,34,SUCCESS,SelectionStatus.SELECTED,1.7014993908815086,2,1,0.65,BUSY,1,hpc,638911.0,4734.0,7021.0,788.0,71708.0,91.0,6.0,4728.0,6233.0,0.65,0.015,0.16
19,agentic-cost,All selection strategies failed. AgenticSelector: Both clusters are too busy and one does not meet the GPU count. Cannot recommend either.,28,REJECTED,SelectionStatus.REJECTED,1.7081127180717885,3,,,,,,,,,,,,,,,,,
20,agentic-cost,Cluster 7 matches the specifications and is the least busy.,92,SUCCESS,SelectionStatus.SELECTED,1.8386371270753443,3,7,,BUSY,7,hpc,1112274.0,1092.0,9117.0,182.0,22204.0,122.0,6.0,1092.0,8936.0,0.65,0.015,0.16
21,agentic-cost,Lowest queue depth of the BUSY clusters which meets requirements.,31,SUCCESS,SelectionStatus.SELECTED,2.0939009280409664,31,20,0.65,BUSY,20,hpc,432683.0,1235.0,5477.0,246.0,19434.0,79.0,5.0,1230.0,5231.0,0.65,0.015,0.16
22,agentic-cost,"Cluster 25 has the required software (sentence-transformers <= 3.6.2) pre-installed, along with sufficient hardware resources, despite being busy.",89,SUCCESS,SelectionStatus.SELECTED,2.210442705079913,9,25,765196.25,BUSY,25,hpc,1071720.0,20728.0,8931.0,1506.0,180775.0,120.0,8.0,12048.0,6341.0,0.65,0.015,0.16
23,agentic-cost,"Cluster meets node, GPU, and MPI requirements, but cmake version is newer than requested and there is a substantial queue.",10,SUCCESS,SelectionStatus.SELECTED,1.2834761759731919,2,96,5776134.65,BUSY,96,hpc,687456.0,8208.0,6944.0,-1613.0,-159687.0,99.0,6.0,-9678.0,5577.0,0.65,0.015,0.16
24,agentic-cost,"Best available option with OpenMPI/UCX and H100 GPUs, though flax needs to be installed.",66,SUCCESS,SelectionStatus.SELECTED,2.122834936948493,3,66,31.849999999999998,BUSY,66,hpc,919255.0,6420.0,8135.0,1063.0,120119.0,113.0,6.0,6378.0,7066.0,0.65,0.015,0.16
25,agentic-cost,"Cluster 27 has the requested networkx version pre-installed in a conda environment, making it the best option among the BUSY clusters.",21,SUCCESS,SelectionStatus.SELECTED,2.2090983879752457,3,27,473.85,BUSY,27,hpc,818448.0,960.0,8024.0,133.0,13614.0,102.0,6.0,798.0,7865.0,0.65,0.015,0.16
26,agentic-cost,All are BUSY. Cluster 7 is preferred due to the horovod version being explicitly available in an environment and has a smaller queue depth than others.,79,SUCCESS,SelectionStatus.SELECTED,2.1197532068472356,3,7,0.65,BUSY,7,hpc,1112274.0,1092.0,9117.0,181.0,22082.0,122.0,6.0,1086.0,8937.0,0.65,0.015,0.16
27,agentic-cost,Shortest queue depth of all BUSY clusters while meeting the software and hardware requirements.,90,SUCCESS,SelectionStatus.SELECTED,2.648353229975328,11,64,0.65,BUSY,64,hpc,304658.0,3724.0,4117.0,531.0,39359.0,74.0,7.0,3717.0,3586.0,0.65,0.015,0.16
28,agentic-cost,Cluster 2 best matches the 5 GPU per node request and has a comparatively lower queue depth.,71,SUCCESS,SelectionStatus.SELECTED,2.471151295816526,11,2,,READY,2,hpc,251328.0,390.0,3927.0,78.0,5026.0,64.0,5.0,390.0,3851.0,0.65,0.015,0.16
29,agentic-cost,"Best match due to having miniamr available, although the queue is busy.",33,SUCCESS,SelectionStatus.SELECTED,2.7139860580209643,17,58,0.65,BUSY,58,hpc,891219.0,10880.0,8029.0,2175.0,241448.0,111.0,5.0,10875.0,5854.0,0.65,0.015,0.16
30,agentic-cost,"Matches the exact Rajaperf version and low latency MPI support, with a comparatively lower queue depth than other busy clusters.",2,SUCCESS,SelectionStatus.SELECTED,2.1261609317734838,12,9,0.65,BUSY,9,hpc,489201.0,1254.0,5623.0,417.0,36352.0,87.0,3.0,1251.0,5206.0,0.65,0.015,0.16
31,agentic-cost,"All selection strategies failed. AgenticSelector: All clusters are busy, and none have DVC 2.0.12 pre-installed. Cluster 66 selected arbitrarily.",11,REJECTED,SelectionStatus.REJECTED,2.6472536500077695,4,,,,,,,,,,,,,,,,,
32,agentic-cost,"Cluster 42 has the requested CPU, MAGMA module, and Lustre storage. Although busy, it best aligns with the minimum requirements of the request.",56,SUCCESS,SelectionStatus.SELECTED,1.6245590629987419,3,42,5.2,BUSY,42,hpc,768200.0,1071.0,7682.0,151.0,15100.0,100.0,7.0,1057.0,7530.0,0.65,0.015,0.16
33,agentic-cost,All selection strategies failed. AgenticSelector: Cluster 78 is BUSY due to high queue depth.,87,REJECTED,SelectionStatus.REJECTED,1.0264567830599844,1,,,,,,,,,,,,,,,,,
34,agentic-cost,Shortest queue and has appropriate GPUs.,50,SUCCESS,SelectionStatus.SELECTED,2.5251560620963573,6,5,78.65,BUSY,5,hpc,654624.0,5232.0,6819.0,861.0,82661.0,96.0,6.0,5166.0,5948.0,0.65,0.015,0.16
35,agentic-cost,Lowest queue depth and meets all requirements.,3,SUCCESS,SelectionStatus.SELECTED,3.110101753845811,18,86,0.65,BUSY,86,hpc,687888.0,9016.0,6744.0,2253.0,229826.0,102.0,4.0,9012.0,4491.0,0.65,0.015,0.16
36,agentic-cost,"Although all clusters are BUSY, cluster 61 has the lowest queue depth while meeting all requirements.",32,SUCCESS,SelectionStatus.SELECTED,1.6596385228913277,18,61,0.65,BUSY,61,hpc,1204056.0,2532.0,9556.0,421.0,53046.0,126.0,6.0,2526.0,9135.0,0.65,0.015,0.16
37,agentic-cost,Lowest queue depth (3586) while meeting all software and hardware requirements.,9,SUCCESS,SelectionStatus.SELECTED,3.1268026989419013,9,64,,BUSY,64,hpc,304658.0,3724.0,4117.0,531.0,39359.0,74.0,7.0,3717.0,3587.0,0.65,0.015,0.16
38,agentic-cost,Lowest queue depth among clusters that satisfy IOR version and GPU requirements.,73,SUCCESS,SelectionStatus.SELECTED,1.8530409950762987,22,64,0.65,BUSY,64,hpc,304658.0,3724.0,4117.0,530.0,39285.0,74.0,7.0,3710.0,3588.0,0.65,0.015,0.16
39,agentic-cost,"Cluster 25 has the requested software, sufficient nodes, NFS, low latency MPI support, and GPUs. All the requirements are met.",74,SUCCESS,SelectionStatus.SELECTED,3.949022325919941,26,25,1511656.25,BUSY,25,hpc,1071720.0,20728.0,8931.0,-19.0,-2225.0,120.0,8.0,-152.0,6342.0,0.65,0.015,0.16
40,agentic-cost,Both clusters are busy but cluster 98 has a closer numba version.,82,SUCCESS,SelectionStatus.SELECTED,1.3315900128800422,2,98,0.65,BUSY,98,hpc,602164.0,4158.0,6406.0,692.0,65048.0,94.0,6.0,4152.0,5714.0,0.65,0.015,0.16
41,agentic-cost,Meets hardware requirements and has the lowest queue depth among suitable candidates.,25,SUCCESS,SelectionStatus.SELECTED,3.0348932759370655,6,25,,BUSY,25,hpc,1071720.0,20728.0,8931.0,-19.0,-2225.0,120.0,8.0,-152.0,6343.0,0.65,0.015,0.16
42,agentic-cost,"Both are BUSY, but Cluster 5 has better GPUs and more memory.",57,SUCCESS,SelectionStatus.SELECTED,1.8470215620473027,2,5,0.65,BUSY,5,hpc,654624.0,5232.0,6819.0,860.0,82565.0,96.0,6.0,5160.0,5949.0,0.65,0.015,0.16
43,agentic-cost,All selection strategies failed. AgenticSelector: No cluster can fulfill the request at this time. Cluster 68 is BUSY and cannot guarantee the availability of pyarrow >= 3.29.8.,70,REJECTED,SelectionStatus.REJECTED,1.3102591480128467,1,,,,,,,,,,,,,,,,,
44,agentic-cost,All clusters are busy. Cluster 66 has the lowest queue depth and supports low latency MPI.,75,SUCCESS,SelectionStatus.SELECTED,1.792387856869027,5,66,0.65,BUSY,66,hpc,919255.0,6420.0,8135.0,1062.0,120006.0,113.0,6.0,6372.0,7067.0,0.65,0.015,0.16
45,agentic-cost,All selection strategies failed. AgenticSelector: No clusters were available to evaluate.,35,REJECTED,SelectionStatus.REJECTED,1.0569925210438669,1,,,,,,,,,,,,,,,,,
46,agentic-cost,"Both clusters are busy, but cluster 5 has fewer constraints than cluster 55.",69,SUCCESS,SelectionStatus.SELECTED,1.6741154219489545,2,5,1.3,BUSY,5,hpc,654624.0,5232.0,6819.0,859.0,82469.0,96.0,6.0,5154.0,5950.0,0.65,0.015,0.16
47,agentic-cost,"Least busy cluster with the required hardware, PETSc, and low latency MPI support.",51,SUCCESS,SelectionStatus.SELECTED,1.8822299060411751,33,54,,BUSY,54,hpc,1121456.0,1504.0,9424.0,187.0,22253.0,119.0,8.0,1496.0,9238.0,0.65,0.015,0.16
48,agentic-cost,"Best match despite being BUSY, fulfills the 8 GPU per node requirement, has compatible GCC, and scratch storage.",77,SUCCESS,SelectionStatus.SELECTED,2.2267218129709363,12,54,1.3,BUSY,54,hpc,1121456.0,1504.0,9424.0,186.0,22134.0,119.0,8.0,1488.0,9239.0,0.65,0.015,0.16
49,agentic-cost,Lowest queue depth and has the required hardware.,76,SUCCESS,SelectionStatus.SELECTED,2.141104738926515,8,44,1441.5,BUSY,44,hpc,629424.0,2244.0,6696.0,717.0,67441.0,94.0,3.0,2151.0,5949.0,0.65,0.015,0.16
50,agentic-cost,"Cluster has PyTorch installed via Conda, OpenMPI supports low-latency communication, and GPUs are available. The Slurm queue is currently empty.",40,SUCCESS,SelectionStatus.SELECTED,2.6845845370553434,34,94,,BUSY,94,hpc,761900.0,9296.0,7619.0,1162.0,116200.0,100.0,8.0,9296.0,6458.0,0.65,0.015,0.16
51,agentic-cost,"Cluster 78 is busy, but it is the only option presented and meets the requirements.",19,SUCCESS,SelectionStatus.SELECTED,1.4464743239805102,1,78,0.65,BUSY,78,hpc,543634.0,2324.0,5974.0,580.0,52826.0,91.0,4.0,2320.0,5394.0,0.65,0.015,0.16
52,agentic-cost,"Cluster 42 supports NFS, and neither cluster has the required patsy version installed.",86,SUCCESS,SelectionStatus.SELECTED,1.3271020508836955,2,42,0.65,BUSY,42,hpc,768200.0,1071.0,7682.0,150.0,15000.0,100.0,7.0,1050.0,7531.0,0.65,0.015,0.16
53,agentic-cost,"The cluster matches the GPU and MPI requirements, and h5py can potentially be installed.",43,SUCCESS,SelectionStatus.SELECTED,2.3518606398720294,2,79,,BUSY,79,hpc,748604.0,2556.0,7268.0,426.0,43896.0,103.0,6.0,2556.0,6843.0,0.65,0.015,0.16
54,agentic-cost,"All selection strategies failed. AgenticSelector: No clusters are READY. Cluster 55 has the latest laghos version, but not enough available nodes.",62,REJECTED,SelectionStatus.REJECTED,2.6057885901536793,9,,,,,,,,,,,,,,,,,
55,agentic-cost,"Closest match to hardware and software requirements, though busy.",94,SUCCESS,SelectionStatus.SELECTED,1.7482931700069457,4,25,1.3,BUSY,25,hpc,1071720.0,20728.0,8931.0,-20.0,-2345.0,120.0,8.0,-160.0,6344.0,0.65,0.015,0.16
56,agentic-cost,Newest GPUs (H100) with low latency MPI. User can install Keras-CV.,36,SUCCESS,SelectionStatus.SELECTED,1.3805228909477592,12,5,,BUSY,5,hpc,654624.0,5232.0,6819.0,859.0,82469.0,96.0,6.0,5154.0,5951.0,0.65,0.015,0.16
57,agentic-cost,All selection strategies failed. AgenticSelector: No clusters available to evaluate.,44,REJECTED,SelectionStatus.REJECTED,1.1015729769133031,1,,,,,,,,,,,,,,,,,
58,agentic-cost,"All clusters are busy, but cluster 2 reports the shortest queue depth.",5,SUCCESS,SelectionStatus.SELECTED,1.0217515639960766,4,2,,BUSY,2,hpc,251328.0,390.0,3927.0,78.0,5026.0,64.0,5.0,390.0,3852.0,0.65,0.015,0.16
59,agentic-cost,"Cluster 67 is READY, meets the hardware requirements, and assumes numba and singularity will be containerized.",20,SUCCESS,SelectionStatus.SELECTED,1.4934796700254083,15,67,9994.400000000001,BUSY,67,cloud,11392.0,340.0,178.0,46.0,2982.0,64.0,2.0,92.0,9.0,1.5,0.08,1.49
60,agentic-cost,"All clusters are busy. Cluster 28 has biopython available, meets the minimum GPU count, and has the shortest queue.",45,SUCCESS,SelectionStatus.SELECTED,1.8208181408699602,4,28,,BUSY,28,hpc,808562.0,11557.0,7418.0,1651.0,180026.0,109.0,7.0,11557.0,5768.0,0.65,0.015,0.16
61,agentic-cost,"All selection strategies failed. AgenticSelector: No READY clusters. Cluster 2 contains the requested software version, but it is still BUSY.",18,REJECTED,SelectionStatus.REJECTED,1.8693516151979566,3,,,,,,,,,,,,,,,,,
62,agentic-cost,"Cluster 41 is READY and has the requested features, including newer GPUs.",97,SUCCESS,SelectionStatus.SELECTED,1.7847067969851196,35,41,0.65,BUSY,41,hpc,1271296.0,6040.0,9932.0,753.0,96384.0,128.0,8.0,6024.0,9179.0,0.65,0.015,0.16
63,agentic-cost,All selection strategies failed. AgenticSelector: Cluster is busy and does not have the specified Cython version pre-installed.,58,REJECTED,SelectionStatus.REJECTED,1.1840609079226851,1,,,,,,,,,,,,,,,,,
64,agentic-cost,"Supports low-latency MPI and reports a cost, making it the best available option despite being BUSY.",38,SUCCESS,SelectionStatus.SELECTED,2.730522580211982,2,79,,BUSY,79,hpc,748604.0,2556.0,7268.0,426.0,43896.0,103.0,6.0,2556.0,6844.0,0.65,0.015,0.16
65,agentic-cost,"All selection strategies failed. AgenticSelector: Does not have the correct cmake version, uses lustre instead of nfs, and is BUSY.",91,REJECTED,SelectionStatus.REJECTED,1.1394458101131022,2,,,,,,,,,,,,,,,,,
66,agentic-cost,Best hardware and lowest queue depth among busy clusters.,99,SUCCESS,SelectionStatus.SELECTED,2.1369903800077736,3,20,0.65,BUSY,20,hpc,432683.0,1235.0,5477.0,245.0,19355.0,79.0,5.0,1225.0,5232.0,0.65,0.015,0.16
67,agentic-cost,"Flask 3.6.2 is pre-installed, making it the best match despite the busy queue.",83,SUCCESS,SelectionStatus.SELECTED,1.5229708238039166,7,2,2.6,BUSY,2,hpc,251328.0,390.0,3927.0,76.0,4898.0,64.0,5.0,380.0,3853.0,0.65,0.015,0.16
68,agentic-cost,All selection strategies failed. AgenticSelector: No clusters have the required software and all are busy.,72,REJECTED,SelectionStatus.REJECTED,1.0398167469538748,4,,,,,,,,,,,,,,,,,
69,agentic-cost,Lowest queue depth of all the busy clusters while still meeting requirements.,26,SUCCESS,SelectionStatus.SELECTED,3.9196716628503054,32,64,0.65,BUSY,64,hpc,304658.0,3724.0,4117.0,529.0,39211.0,74.0,7.0,3703.0,3589.0,0.65,0.015,0.16
70,agentic-cost,"The shortest queue with enough nodes, GPUs, and Omnipath.",60,SUCCESS,SelectionStatus.SELECTED,2.6417235659901053,23,64,,BUSY,64,hpc,304658.0,3724.0,4117.0,529.0,39211.0,74.0,7.0,3703.0,3590.0,0.65,0.015,0.16
71,agentic-cost,All selection strategies failed. AgenticSelector: No cluster proposals received.,48,REJECTED,SelectionStatus.REJECTED,1.0613615640904754,1,,,,,,,,,,,,,,,,,
72,agentic-cost,"Only option, matches hardware requirements despite being BUSY and needing Protobuf installation.",23,SUCCESS,SelectionStatus.SELECTED,1.346591399051249,1,5,0.65,BUSY,5,hpc,654624.0,5232.0,6819.0,858.0,82373.0,96.0,6.0,5148.0,5952.0,0.65,0.015,0.16
73,agentic-cost,Least busy cluster with NAMD 2.14 and requested GPUs. The availability of CPU resources cannot be determined.,39,SUCCESS,SelectionStatus.SELECTED,6.0951435749884695,34,48,,BUSY,48,hpc,684881.0,1647.0,6781.0,548.0,55348.0,101.0,3.0,1644.0,6234.0,0.65,0.015,0.16
74,agentic-cost,Cluster 100 has the required GPUs and Pymatgen available. The queue is the shortest among the options.,4,SUCCESS,SelectionStatus.SELECTED,1.4970092040020972,4,100,0.65,BUSY,100,hpc,499467.0,570.0,5741.0,113.0,9831.0,87.0,5.0,565.0,5629.0,0.65,0.015,0.16
75,agentic-cost,Least busy cluster with required hardware and container support.,42,SUCCESS,SelectionStatus.SELECTED,1.7504898209590465,5,5,0.65,BUSY,5,hpc,654624.0,5232.0,6819.0,857.0,82277.0,96.0,6.0,5142.0,5953.0,0.65,0.015,0.16
76,agentic-cost,Only cluster in the READY state.,37,SUCCESS,SelectionStatus.SELECTED,1.309469009982422,12,14,5.8500000000000005,BUSY,14,cloud,3328.0,0.0,52.0,32.0,2076.0,64.0,0.0,0.0,18.0,1.5,0.08,1.49
77,agentic-cost,All clusters are busy. Cluster 64 has the shortest queue and meets all specified requirements.,30,SUCCESS,SelectionStatus.SELECTED,1.9714884569402784,8,64,0.65,BUSY,64,hpc,304658.0,3724.0,4117.0,528.0,39137.0,74.0,7.0,3696.0,3591.0,0.65,0.015,0.16
78,agentic-cost,Satisfies hardware requirements; smallest queue depth among options.,98,SUCCESS,SelectionStatus.SELECTED,2.1228077011182904,3,2,0.65,BUSY,2,hpc,251328.0,390.0,3927.0,75.0,4834.0,64.0,5.0,375.0,3854.0,0.65,0.015,0.16
79,agentic-cost,"The cluster is READY, supports the required technologies (podman, omnipath, nfs, mpich with OFI), and has an acceptable CPU load. The user needs to ensure that timm >= 0.4.4 is available within the container.",53,SUCCESS,SelectionStatus.SELECTED,2.725958852097392,38,15,0.65,BUSY,15,hpc,1127524.0,9968.0,9242.0,1423.0,173606.0,122.0,7.0,9961.0,7819.0,0.65,0.015,0.16
80,agentic-cost,Both clusters are BUSY and require CuPy installation. Cluster 15 has a lower queue depth.,24,SUCCESS,SelectionStatus.SELECTED,1.6667950681876391,2,15,0.65,BUSY,15,hpc,1127524.0,9968.0,9242.0,1422.0,173484.0,122.0,7.0,9954.0,7820.0,0.65,0.015,0.16
81,agentic-cost,"All selection strategies failed. AgenticSelector: Cluster 80 does not have 8 GPUs per node and is BUSY, with a large queue depth. No other clusters were available.",49,REJECTED,SelectionStatus.REJECTED,1.3857992440462112,1,,,,,,,,,,,,,,,,,
82,agentic-cost,All selection strategies failed. AgenticSelector: No cluster proposals were received.,93,REJECTED,SelectionStatus.REJECTED,1.343869925942272,1,,,,,,,,,,,,,,,,,
83,agentic-cost,All selection strategies failed. AgenticSelector: Reports READY but actual status is BUSY. Chose because the hardware matches the request best,65,REJECTED,SelectionStatus.REJECTED,3.6194784841500223,33,,,,,,,,,,,,,,,,,
84,agentic-cost,Best match and immediately available.,64,SUCCESS,SelectionStatus.SELECTED,1.7285464350134134,6,98,156702.65000000002,BUSY,98,hpc,602164.0,4158.0,6406.0,201.0,18894.0,94.0,6.0,1206.0,5715.0,0.65,0.015,0.16
85,agentic-cost,All selection strategies failed. AgenticSelector: Cluster 94 is BUSY and does not have smilei v5.0.7. Available version is 4.3.4,0,REJECTED,SelectionStatus.REJECTED,1.6301176440902054,1,,,,,,,,,,,,,,,,,
86,agentic-cost,Slightly better GPU configuration despite both clusters being BUSY and requiring hiphive installation.,63,SUCCESS,SelectionStatus.SELECTED,1.7389619089663029,2,7,20594.600000000002,BUSY,7,hpc,1112274.0,1092.0,9117.0,3.0,366.0,122.0,6.0,18.0,8938.0,0.65,0.015,0.16
87,agentic-cost,Only option that matches hardware requirements even if BUSY and requiring user installation of software.,6,SUCCESS,SelectionStatus.SELECTED,1.8002523931208998,1,79,0.65,BUSY,79,hpc,748604.0,2556.0,7268.0,425.0,43793.0,103.0,6.0,2550.0,6845.0,0.65,0.015,0.16
