,strategy,prompt_id,worker,cost,latency,reasoning,actual_verdict,status,selection_status,contenders,worker_worker_id,worker_archetype,worker_total_cores,worker_total_gpus,worker_total_nodes,worker_available_nodes,worker_available_cores,worker_cores_per_node,worker_gpus_per_node,worker_available_gpus,worker_queue_depth,worker_pricing_node,worker_pricing_cpu,worker_pricing_gpu
44,queue-depth,65,64,,0.00044115190394222736,Least busy compatible worker found. Queue Depth: 3592 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,33,64,hpc,304658,3724,4117,315,23375,74,7,2205,3593,0.65,0.015,0.16
45,queue-depth,1,19,,0.00016762013547122478,Least busy compatible worker found. Queue Depth: 0 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,4,19,standalone,20,0,1,1,7,20,0,0,1,0.12,0.01,0.44
46,queue-depth,71,6,,0.00017090607434511185,Least busy compatible worker found. Queue Depth: 0 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,11,6,standalone,30,0,1,1,16,30,0,0,1,0.12,0.01,0.44
47,queue-depth,9,64,,0.0001837499439716339,Least busy compatible worker found. Queue Depth: 3593 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,9,64,hpc,304658,3724,4117,315,23375,74,7,2205,3594,0.65,0.015,0.16
48,queue-depth,52,89,0.65,0.0004472639411687851,Least busy compatible worker found. Queue Depth: 70 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,15,89,cloud,8704,66,136,65,4201,64,1,65,71,1.5,0.08,1.49
49,queue-depth,25,50,,0.0002263819333165884,Least busy compatible worker found. Queue Depth: 24 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,6,50,cloud,7744,0,121,97,6231,64,0,0,25,1.5,0.08,1.49
50,queue-depth,37,88,5.8500000000000005,0.00028751883655786514,Least busy compatible worker found. Queue Depth: 9 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,12,88,cloud,960,0,15,3,222,64,0,0,10,1.5,0.08,1.49
51,queue-depth,53,64,0.65,0.0004945239052176476,Least busy compatible worker found. Queue Depth: 3594 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,38,64,hpc,304658,3724,4117,314,23301,74,7,2198,3595,0.65,0.015,0.16
52,queue-depth,74,64,1511656.25,0.00036425585858523846,Least busy compatible worker found. Queue Depth: 3595 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,26,64,hpc,304658,3724,4117,-1211,-89549,74,7,-8477,3596,0.65,0.015,0.16
53,queue-depth,20,26,23064.0,0.0002519309055060148,Least busy compatible worker found. Queue Depth: 1 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,15,26,cloud,8384,130,131,6,402,64,1,6,2,1.5,0.08,1.49
54,queue-depth,94,97,0.65,0.00017568492330610752,Least busy compatible worker found. Queue Depth: 5296 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,4,97,hpc,717600,8025,6900,1425,148215,104,5,7125,5297,0.65,0.015,0.16
55,queue-depth,97,64,0.65,0.0003953550476580858,Least busy compatible worker found. Queue Depth: 3596 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,35,64,hpc,304658,3724,4117,-1212,-89623,74,7,-8484,3597,0.65,0.015,0.16
56,queue-depth,69,5,1.3,0.00014632008969783783,Least busy compatible worker found. Queue Depth: 5948 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,5,hpc,654624,5232,6819,870,83525,96,6,5220,5949,0.65,0.015,0.16
57,queue-depth,68,83,5.8500000000000005,0.00024025794118642807,Least busy compatible worker found. Queue Depth: 5224 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,14,83,hpc,451752,785,5378,141,11844,84,5,705,5225,0.65,0.015,0.16
58,queue-depth,61,21,0.12,0.00028385198675096035,Least busy compatible worker found. Queue Depth: 0 jobs.,READY,SUCCESS,SelectionStatus.SELECTED,18,21,standalone,20,0,1,0,-10,20,0,0,1,0.12,0.01,0.44
59,queue-depth,55,86,16226.6,0.00024575903080403805,Least busy compatible worker found. Queue Depth: 4492 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,15,86,hpc,687888,9016,6744,-1357,-138394,102,4,-5428,4493,0.65,0.015,0.16
60,queue-depth,38,77,,0.0001399668399244547,Least busy compatible worker found. Queue Depth: 1 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,77,standalone,16,0,1,1,11,16,0,0,2,0.12,0.01,0.44
61,queue-depth,42,5,0.65,0.00015614787116646767,Least busy compatible worker found. Queue Depth: 5949 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,5,5,hpc,654624,5232,6819,869,83429,96,6,5214,5950,0.65,0.015,0.16
62,queue-depth,75,97,0.65,0.00024510803632438183,Least busy compatible worker found. Queue Depth: 5297 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,5,97,hpc,717600,8025,6900,1424,148111,104,5,7120,5298,0.65,0.015,0.16
63,queue-depth,13,64,,0.0003049718216061592,Least busy compatible worker found. Queue Depth: 3597 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,21,64,hpc,304658,3724,4117,-1212,-89623,74,7,-8484,3598,0.65,0.015,0.16
64,queue-depth,11,96,13456625.0,0.00016063707880675793,Least busy compatible worker found. Queue Depth: 5577 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,4,96,hpc,687456,8208,6944,-3182,-315018,99,6,-19092,5578,0.65,0.015,0.16
65,queue-depth,22,20,0.65,0.00020792684517800808,Least busy compatible worker found. Queue Depth: 5230 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,8,20,hpc,432683,1235,5477,246,19434,79,5,1230,5231,0.65,0.015,0.16
66,queue-depth,33,64,0.65,0.0002751050051301718,Least busy compatible worker found. Queue Depth: 3598 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,17,64,hpc,304658,3724,4117,-1213,-89697,74,7,-8491,3599,0.65,0.015,0.16
67,queue-depth,60,73,,0.00032247486524283886,Least busy compatible worker found. Queue Depth: 40 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,23,73,cloud,8128,0,127,88,5676,64,0,0,41,1.5,0.08,1.49
68,queue-depth,3,86,0.65,0.0002984199672937393,Least busy compatible worker found. Queue Depth: 4493 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,18,86,hpc,687888,9016,6744,-1358,-138496,102,4,-5432,4494,0.65,0.015,0.16
69,queue-depth,90,64,0.65,0.00023441691882908344,Least busy compatible worker found. Queue Depth: 3599 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,11,64,hpc,304658,3724,4117,-1214,-89771,74,7,-8498,3600,0.65,0.015,0.16
70,queue-depth,5,35,,0.00014134892262518406,Least busy compatible worker found. Queue Depth: 0 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,4,35,standalone,26,0,1,1,23,26,0,0,1,0.12,0.01,0.44
71,queue-depth,31,64,0.65,0.0003478939179331064,Least busy compatible worker found. Queue Depth: 3600 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,31,64,hpc,304658,3724,4117,-1215,-89845,74,7,-8505,3601,0.65,0.015,0.16
72,queue-depth,48,23,1.5,0.00012758304364979267,Least busy compatible worker found. Queue Depth: 18 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,23,cloud,7680,102,120,101,6517,64,1,101,19,1.5,0.08,1.49
73,queue-depth,35,82,,0.00016685808077454567,Least busy compatible worker found. Queue Depth: 5544 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,82,hpc,497728,113,5656,105,9240,88,1,105,5545,0.65,0.015,0.16
74,queue-depth,58,78,0.65,0.00022214394994080067,Least busy compatible worker found. Queue Depth: 5395 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,78,hpc,543634,2324,5974,572,52098,91,4,2288,5396,0.65,0.015,0.16
75,queue-depth,70,68,13106.6,0.00018960190936923027,Least busy compatible worker found. Queue Depth: 8800 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,68,hpc,1212498,4938,9623,681,85877,126,6,4086,8801,0.65,0.015,0.16
76,queue-depth,34,1,0.65,0.00019458099268376827,Least busy compatible worker found. Queue Depth: 6232 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,1,hpc,638911,4734,7021,788,71708,91,6,4728,6233,0.65,0.015,0.16
77,queue-depth,2,2,0.65,0.00025647995062172413,Least busy compatible worker found. Queue Depth: 3853 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,12,2,hpc,251328,390,3927,-3466,-221790,64,5,-17330,3854,0.65,0.015,0.16
78,queue-depth,6,79,0.65,0.0002094798255711794,Least busy compatible worker found. Queue Depth: 6843 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,79,hpc,748604,2556,7268,398,41012,103,6,2388,6844,0.65,0.015,0.16
79,queue-depth,17,64,0.65,0.0003384561277925968,Least busy compatible worker found. Queue Depth: 3601 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,7,64,hpc,304658,3724,4117,-1216,-89919,74,7,-8512,3602,0.65,0.015,0.16
80,queue-depth,77,2,1.3,0.0003003329038619995,Least busy compatible worker found. Queue Depth: 3854 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,12,2,hpc,251328,390,3927,-3468,-221918,64,5,-17340,3855,0.65,0.015,0.16
81,queue-depth,98,2,0.65,0.00022456818260252476,Least busy compatible worker found. Queue Depth: 3855 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,3,2,hpc,251328,390,3927,-3469,-221982,64,5,-17345,3856,0.65,0.015,0.16
82,queue-depth,4,78,0.65,0.000300724059343338,Least busy compatible worker found. Queue Depth: 5396 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,4,78,hpc,543634,2324,5974,571,52007,91,4,2284,5397,0.65,0.015,0.16
83,queue-depth,39,64,,0.0005832239985466003,Least busy compatible worker found. Queue Depth: 3602 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,34,64,hpc,304658,3724,4117,-1216,-89919,74,7,-8512,3603,0.65,0.015,0.16
84,queue-depth,73,64,0.65,0.00037779100239276886,Least busy compatible worker found. Queue Depth: 3603 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,22,64,hpc,304658,3724,4117,-1217,-89993,74,7,-8519,3604,0.65,0.015,0.16
85,queue-depth,24,98,0.65,0.00020004110410809517,Least busy compatible worker found. Queue Depth: 5715 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,98,hpc,602164,4158,6406,690,64860,94,6,4140,5716,0.65,0.015,0.16
86,queue-depth,19,78,0.65,0.00016414280980825424,Least busy compatible worker found. Queue Depth: 5397 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,1,78,hpc,543634,2324,5974,570,51916,91,4,2280,5398,0.65,0.015,0.16
87,queue-depth,30,64,0.65,0.00021954881958663464,Least busy compatible worker found. Queue Depth: 3604 jobs.,BUSY,SUCCESS,SelectionStatus.SELECTED,8,64,hpc,304658,3724,4117,-1218,-90067,74,7,-8526,3605,0.65,0.015,0.16
