,strategy,prompt_id,worker,cost,latency,reasoning,actual_verdict,status,selection_status,contenders,worker_worker_id,worker_archetype,worker_total_cores,worker_total_gpus,worker_total_nodes,worker_available_nodes,worker_available_cores,worker_cores_per_node,worker_gpus_per_node,worker_available_gpus,worker_queue_depth,worker_pricing_node,worker_pricing_cpu,worker_pricing_gpu
25,agentic-cost,93,,,1.0431724600493908,All selection strategies failed. AgenticSelector: No cluster proposals received.,,REJECTED,SelectionStatus.REJECTED,1,,,,,,,,,,,,,,
26,agentic-cost,4,100,0.65,3.69979558698833,"Cluster 100 has the requested A100 GPUs, pre-installed pymatgen, and a relatively shorter GPU queue.",BUSY,SUCCESS,SelectionStatus.SELECTED,4,100,hpc,499467.0,570.0,5741.0,113.0,9831.0,87.0,5.0,565.0,5628.0,0.65,0.015,0.16
27,agentic-cost,16,,,1.4219250809401274,"All selection strategies failed. AgenticSelector: The cluster is BUSY, and 21 nodes are not immediately available.",,REJECTED,SelectionStatus.REJECTED,2,,,,,,,,,,,,,,
28,agentic-cost,98,2,0.65,1.9660845019388944,Cluster 2 has the lowest queue depth of the BUSY clusters and meets the hardware requirements.,BUSY,SUCCESS,SelectionStatus.SELECTED,3,2,hpc,251328.0,390.0,3927.0,77.0,4962.0,64.0,5.0,385.0,3851.0,0.65,0.015,0.16
29,agentic-cost,25,28,,2.813885028939694,"Best match for the GPU requirement, despite the MPI fabric limitations and busy queue.",BUSY,SUCCESS,SelectionStatus.SELECTED,6,28,hpc,808562.0,11557.0,7418.0,1651.0,180026.0,109.0,7.0,11557.0,5768.0,0.65,0.015,0.16
30,agentic-cost,36,16,,1.3347402550280094,"Shortest queue, sufficient GPUs, user must install Keras-CV.",BUSY,SUCCESS,SelectionStatus.SELECTED,12,16,hpc,1002588.0,10270.0,8643.0,2053.0,238235.0,116.0,5.0,10265.0,6591.0,0.65,0.015,0.16
31,agentic-cost,82,98,0.65,1.297140482114628,Slightly less busy and uses Lustre storage.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,98,hpc,602164.0,4158.0,6406.0,201.0,18894.0,94.0,6.0,1206.0,5715.0,0.65,0.015,0.16
32,agentic-cost,65,,,1.7604841610882431,All selection strategies failed. AgenticSelector: No clusters available. Cluster 25 has the largest number of cores available.,,REJECTED,SelectionStatus.REJECTED,33,,,,,,,,,,,,,,
33,agentic-cost,87,78,0.65,1.2868221660610288,"Only option with correct hardware and network, even though BUSY.",BUSY,SUCCESS,SelectionStatus.SELECTED,1,78,hpc,543634.0,2324.0,5974.0,580.0,52826.0,91.0,4.0,2320.0,5394.0,0.65,0.015,0.16
34,agentic-cost,66,66,31.849999999999998,2.256816907087341,"OpenMPI 4.1.4 with UCX offers better low latency MPI support. Despite being BUSY and the inability to verify flax, it's the best option.",BUSY,SUCCESS,SelectionStatus.SELECTED,3,66,hpc,919255.0,6420.0,8135.0,1063.0,120119.0,113.0,6.0,6378.0,7066.0,0.65,0.015,0.16
35,agentic-cost,20,67,9994.400000000001,1.591324757086113,Cluster 67 is READY and matches the user's hardware and networking requirements. Singularity can be added to the container.,BUSY,SUCCESS,SelectionStatus.SELECTED,15,67,cloud,11392.0,340.0,178.0,46.0,2982.0,64.0,2.0,92.0,9.0,1.5,0.08,1.49
36,agentic-cost,24,98,0.65,1.487460708944127,Both clusters are BUSY and require software installation. Cluster 98 selected because slightly lower queue depth.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,98,hpc,602164.0,4158.0,6406.0,200.0,18800.0,94.0,6.0,1200.0,5716.0,0.65,0.015,0.16
37,agentic-cost,13,55,,2.2640444000717252,Lowest queue depth among the busy clusters.,BUSY,SUCCESS,SelectionStatus.SELECTED,21,55,hpc,873869.0,489.0,8167.0,163.0,17441.0,107.0,3.0,489.0,8005.0,0.65,0.015,0.16
38,agentic-cost,38,79,,1.277437818935141,Only option available. Supports low latency MPI and has the requested software.,BUSY,SUCCESS,SelectionStatus.SELECTED,2,79,hpc,748604.0,2556.0,7268.0,426.0,43896.0,103.0,6.0,2556.0,6844.0,0.65,0.015,0.16
39,agentic-cost,10,96,5776134.65,1.3739359870087355,"Only option that meets node, GPU, and MPI requirements despite being busy and having a newer cmake version.",BUSY,SUCCESS,SelectionStatus.SELECTED,2,96,hpc,687456.0,8208.0,6944.0,-1613.0,-159687.0,99.0,6.0,-9678.0,5577.0,0.65,0.015,0.16
40,agentic-cost,47,10,0.65,1.624068341916427,"Cluster 10 offers NVIDIA GPUs and low latency OpenMPI but is BUSY. It is the better hardware match compared to cluster 27, which has AMD GPUs and also lacks the 'evaluate' package. Both are BUSY.",BUSY,SUCCESS,SelectionStatus.SELECTED,2,10,hpc,1255776.0,12200.0,9888.0,1523.0,193488.0,127.0,8.0,12184.0,8365.0,0.65,0.015,0.16
41,agentic-cost,14,76,,1.221184004098177,"Cluster 76 reports idle nodes, mixbench installed and low latency MPI support.",BUSY,SUCCESS,SelectionStatus.SELECTED,17,76,hpc,1104480.0,8394.0,9204.0,1399.0,167880.0,120.0,6.0,8394.0,7806.0,0.65,0.015,0.16
42,agentic-cost,58,,,1.154027422890067,All selection strategies failed. AgenticSelector: Cluster 78 is BUSY and does not have Cython pre-installed.,,REJECTED,SelectionStatus.REJECTED,1,,,,,,,,,,,,,,
43,agentic-cost,75,66,0.65,1.9370073929894716,"All clusters are BUSY, but cluster 66 has the lowest queue depth and meets the hardware and software requirements.",BUSY,SUCCESS,SelectionStatus.SELECTED,5,66,hpc,919255.0,6420.0,8135.0,1062.0,120006.0,113.0,6.0,6372.0,7067.0,0.65,0.015,0.16
44,agentic-cost,97,41,0.65,1.7743053419981152,"Cluster 41 is READY, has the needed hardware, software (Singularity), and networking (Omnipath) with Lustre. The user will need to provide MVAPICH2 in the Singularity container.",BUSY,SUCCESS,SelectionStatus.SELECTED,35,41,hpc,1271296.0,6040.0,9932.0,753.0,96384.0,128.0,8.0,6024.0,9179.0,0.65,0.015,0.16
45,agentic-cost,63,7,20594.600000000002,1.6784202449489385,"Slightly better GPU availability and low-latency MPI support, despite not having hiphive installed.",BUSY,SUCCESS,SelectionStatus.SELECTED,2,7,hpc,1112274.0,1092.0,9117.0,3.0,366.0,122.0,6.0,18.0,8937.0,0.65,0.015,0.16
46,agentic-cost,45,28,,1.623636411037296,All clusters are BUSY. Cluster 28 has the shortest queue and large number of free resources.,BUSY,SUCCESS,SelectionStatus.SELECTED,4,28,hpc,808562.0,11557.0,7418.0,1651.0,180026.0,109.0,7.0,11557.0,5769.0,0.65,0.015,0.16
47,agentic-cost,71,59,,1.3675998819526285,Lowest queue depth and matches hardware and MPI requirements.,READY,SUCCESS,SelectionStatus.SELECTED,11,59,hpc,953465.0,5556.0,8291.0,926.0,106490.0,115.0,6.0,5556.0,7366.0,0.65,0.015,0.16
48,agentic-cost,74,33,1511656.25,1.4895510498899966,"Best match for software and hardware, although the cluster is busy.",BUSY,SUCCESS,SelectionStatus.SELECTED,26,33,hpc,1232896.0,14945.0,9632.0,610.0,78080.0,128.0,7.0,4270.0,7498.0,0.65,0.015,0.16
49,agentic-cost,27,,,3.745504006044939,"All selection strategies failed. AgenticSelector: All clusters are BUSY, but cluster 80 has the largest number of GPUs and cores available. User will need to manage dask installation.",,REJECTED,SelectionStatus.REJECTED,7,,,,,,,,,,,,,,
50,agentic-cost,44,,,1.0172855330165476,All selection strategies failed. AgenticSelector: No clusters were available for selection.,,REJECTED,SelectionStatus.REJECTED,1,,,,,,,,,,,,,,
51,agentic-cost,23,5,0.65,1.4014531117863953,"Only cluster available that meets the hardware requirements, but it is BUSY.",BUSY,SUCCESS,SelectionStatus.SELECTED,1,5,hpc,654624.0,5232.0,6819.0,871.0,83621.0,96.0,6.0,5226.0,5948.0,0.65,0.015,0.16
52,agentic-cost,83,2,2.6,1.6899148179218173,"Flask 3.6.2 is pre-installed, which simplifies deployment.",BUSY,SUCCESS,SelectionStatus.SELECTED,7,2,hpc,251328.0,390.0,3927.0,75.0,4834.0,64.0,5.0,375.0,3852.0,0.65,0.015,0.16
53,agentic-cost,34,1,0.65,1.2983829060103744,"Slightly better match due to Lustre storage, even though both are BUSY and require manual uvicorn installation.",BUSY,SUCCESS,SelectionStatus.SELECTED,2,1,hpc,638911.0,4734.0,7021.0,788.0,71708.0,91.0,6.0,4728.0,6233.0,0.65,0.015,0.16
54,agentic-cost,68,76,5.8500000000000005,1.7732337268535048,Lowest queue depth of clusters that meet all requirements.,BUSY,SUCCESS,SelectionStatus.SELECTED,14,76,hpc,1104480.0,8394.0,9204.0,1396.0,167520.0,120.0,6.0,8376.0,7807.0,0.65,0.015,0.16
55,agentic-cost,40,20,,5.171748434193432,"Cluster 20 claims to be READY. However, the ACTUAL verdict is BUSY. I am picking it since it is the least busy compared to the other READY clusters.",BUSY,SUCCESS,SelectionStatus.SELECTED,34,20,hpc,432683.0,1235.0,5477.0,246.0,19434.0,79.0,5.0,1230.0,5232.0,0.65,0.015,0.16
56,agentic-cost,51,10,,2.2099058399908245,"Lowest queue depth among BUSY clusters, and sufficient resources.",BUSY,SUCCESS,SelectionStatus.SELECTED,33,10,hpc,1255776.0,12200.0,9888.0,1523.0,193488.0,127.0,8.0,12184.0,8366.0,0.65,0.015,0.16
57,agentic-cost,69,,,1.5763481960166246,"All selection strategies failed. AgenticSelector: Both clusters are BUSY. Cluster 55 has high utilization and lacks the software, and Cluster 5 has a long queue. Immediate execution is unlikely on either.",,REJECTED,SelectionStatus.REJECTED,2,,,,,,,,,,,,,,
58,agentic-cost,55,25,16226.6,1.8825558461248875,Only cluster reporting READY with all requirements met.,BUSY,SUCCESS,SelectionStatus.SELECTED,15,25,hpc,1071720.0,20728.0,8931.0,2433.0,292015.0,120.0,8.0,19464.0,6341.0,0.65,0.015,0.16
59,agentic-cost,89,25,765196.25,1.8341046990826726,"Meets software and hardware requirements, despite being busy.",BUSY,SUCCESS,SelectionStatus.SELECTED,9,25,hpc,1071720.0,20728.0,8931.0,1348.0,161815.0,120.0,8.0,10784.0,6342.0,0.65,0.015,0.16
60,agentic-cost,92,7,,1.6187909389846027,"Cluster 7 has pymatgen, 6 GPUs per node, and the shortest queue.",BUSY,SUCCESS,SelectionStatus.SELECTED,3,7,hpc,1112274.0,1092.0,9117.0,3.0,366.0,122.0,6.0,18.0,8938.0,0.65,0.015,0.16
61,agentic-cost,17,46,0.65,2.4277962238993496,Cluster 46 claims to have all requested features and the specified gpcnet version. It also has available GPUs and low-latency MPI. It is preferred despite the queue depth.,BUSY,SUCCESS,SelectionStatus.SELECTED,7,46,hpc,1002456.0,2954.0,8568.0,421.0,49257.0,117.0,7.0,2947.0,8147.0,0.65,0.015,0.16
62,agentic-cost,18,2,3920758.4000000004,2.057304535061121,"Cluster 2 is BUSY, but has the correct version of Cython installed.",BUSY,SUCCESS,SelectionStatus.SELECTED,3,2,hpc,251328.0,390.0,3927.0,-2381.0,-152350.0,64.0,5.0,-11905.0,3853.0,0.65,0.015,0.16
63,agentic-cost,77,54,1.3,1.4548724540509284,Best hardware match despite busy status.,BUSY,SUCCESS,SelectionStatus.SELECTED,12,54,hpc,1121456.0,1504.0,9424.0,186.0,22134.0,119.0,8.0,1488.0,9238.0,0.65,0.015,0.16
64,agentic-cost,11,,,2.365390819031745,All selection strategies failed. AgenticSelector: All clusters are busy. No cluster selected.,,REJECTED,SelectionStatus.REJECTED,4,,,,,,,,,,,,,,
65,agentic-cost,19,78,0.65,1.2747199919540435,"The cluster has all the requested hardware and software features. Although it's busy, no READY clusters were available.",BUSY,SUCCESS,SelectionStatus.SELECTED,1,78,hpc,543634.0,2324.0,5974.0,579.0,52735.0,91.0,4.0,2316.0,5395.0,0.65,0.015,0.16
66,agentic-cost,62,64,29767.399999999998,3.8238065619952977,All clusters are busy; selecting the one with the lowest queue depth and the requested software to give the user the best chance of getting resources soonest.,BUSY,SUCCESS,SelectionStatus.SELECTED,9,64,hpc,304658.0,3724.0,4117.0,316.0,23449.0,74.0,7.0,2212.0,3590.0,0.65,0.015,0.16
67,agentic-cost,0,,,1.5594178910832852,All selection strategies failed. AgenticSelector: No cluster matches the software and hardware requirements and is in a READY state. Cluster 94 is BUSY and has the wrong smilei version.,,REJECTED,SelectionStatus.REJECTED,1,,,,,,,,,,,,,,
68,agentic-cost,33,,,2.182212594896555,"All selection strategies failed. AgenticSelector: All clusters are busy; selecting the least busy (queue depth 33) with necessary software/hardware. Execution ""right now"" is impossible.",,REJECTED,SelectionStatus.REJECTED,17,,,,,,,,,,,,,,
69,agentic-cost,22,59,0.65,2.320804249960929,All clusters are BUSY and require horovod installation. Cluster 59 has the lowest queue depth.,BUSY,SUCCESS,SelectionStatus.SELECTED,8,59,hpc,953465.0,5556.0,8291.0,925.0,106375.0,115.0,6.0,5550.0,7367.0,0.65,0.015,0.16
70,agentic-cost,28,78,,1.3807945668231696,Smaller queue depth and CPU is acceptable,BUSY,SUCCESS,SelectionStatus.SELECTED,3,78,hpc,543634.0,2324.0,5974.0,579.0,52735.0,91.0,4.0,2316.0,5396.0,0.65,0.015,0.16
71,agentic-cost,50,5,78.65,1.1994662040378898,"All clusters are busy, selecting the one with the shortest queue.",BUSY,SUCCESS,SelectionStatus.SELECTED,6,5,hpc,654624.0,5232.0,6819.0,860.0,82565.0,96.0,6.0,5160.0,5949.0,0.65,0.015,0.16
72,agentic-cost,41,,,0.8294977741315961,All selection strategies failed. AgenticSelector: No cluster proposals received.,,REJECTED,SelectionStatus.REJECTED,1,,,,,,,,,,,,,,
73,agentic-cost,32,61,0.65,1.5190506528597325,"Shortest queue, meets requirements.",BUSY,SUCCESS,SelectionStatus.SELECTED,18,61,hpc,1204056.0,2532.0,9556.0,421.0,53046.0,126.0,6.0,2526.0,9135.0,0.65,0.015,0.16
74,agentic-cost,94,,,2.43528252793476,"All selection strategies failed. AgenticSelector: No clusters are READY, all have incorrect software versions, but cluster 25 has the requested number of GPUs and is the least utilized.",,REJECTED,SelectionStatus.REJECTED,4,,,,,,,,,,,,,,
75,agentic-cost,61,12,0.12,1.375149707077071,"Cluster 12 is READY and the cheapest. It has the necessary features (Singularity, local scratch, sufficient cores, and ethernet).",READY,SUCCESS,SelectionStatus.SELECTED,18,12,standalone,27.0,0.0,1.0,0.0,-13.0,27.0,0.0,0.0,1.0,0.12,0.01,0.44
76,agentic-cost,99,20,0.65,1.2133490748237818,"All options are busy, selecting the least busy with matching requirements.",BUSY,SUCCESS,SelectionStatus.SELECTED,3,20,hpc,432683.0,1235.0,5477.0,245.0,19355.0,79.0,5.0,1225.0,5233.0,0.65,0.015,0.16
77,agentic-cost,73,55,0.65,5.309463575016707,Lowest queue depth with available IOR and GPUs.,BUSY,SUCCESS,SelectionStatus.SELECTED,22,55,hpc,873869.0,489.0,8167.0,162.0,17334.0,107.0,3.0,486.0,8006.0,0.65,0.015,0.16
78,agentic-cost,53,100,0.65,1.677137475926429,"Cluster 100 is READY, and has podman, omnipath, nfs, and MPICH configured for low-latency communication with moderate CPU load.",BUSY,SUCCESS,SelectionStatus.SELECTED,38,100,hpc,499467.0,570.0,5741.0,112.0,9744.0,87.0,5.0,560.0,5629.0,0.65,0.015,0.16
79,agentic-cost,42,5,0.65,1.3882278520613909,Slightly lower queue depth and more modern GPUs.,BUSY,SUCCESS,SelectionStatus.SELECTED,5,5,hpc,654624.0,5232.0,6819.0,859.0,82469.0,96.0,6.0,5154.0,5950.0,0.65,0.015,0.16
80,agentic-cost,37,14,5.8500000000000005,1.4040806971024722,"Cluster 14 is the only cluster with a READY verdict, indicating it's the most likely to fulfill the request in a timely manner, despite being reported as busy.",BUSY,SUCCESS,SelectionStatus.SELECTED,12,14,cloud,3328.0,0.0,52.0,32.0,2076.0,64.0,0.0,0.0,18.0,1.5,0.08,1.49
81,agentic-cost,72,,,1.4146357828285545,All selection strategies failed. AgenticSelector: No suitable cluster found. Pydantic 0.1.0 is not available on any of the clusters.,,REJECTED,SelectionStatus.REJECTED,4,,,,,,,,,,,,,,
82,agentic-cost,30,64,0.65,3.1163252301048487,"Matches all requirements, and has the lowest queue depth among the busy clusters.",BUSY,SUCCESS,SelectionStatus.SELECTED,8,64,hpc,304658.0,3724.0,4117.0,315.0,23375.0,74.0,7.0,2205.0,3591.0,0.65,0.015,0.16
83,agentic-cost,35,,,1.1603361070156097,All selection strategies failed. AgenticSelector: No cluster proposals received.,,REJECTED,SelectionStatus.REJECTED,1,,,,,,,,,,,,,,
84,agentic-cost,1,79,,1.391813028138131,"Cluster 79 is the best option among the BUSY clusters due to its compatible numpy version, sufficient GPUs, and low latency MPI support.",BUSY,SUCCESS,SelectionStatus.SELECTED,4,79,hpc,748604.0,2556.0,7268.0,426.0,43896.0,103.0,6.0,2556.0,6845.0,0.65,0.015,0.16
85,agentic-cost,70,68,13106.6,1.2255006378982216,"Only option available, despite being busy and lacking readily available pyarrow.",BUSY,SUCCESS,SelectionStatus.SELECTED,1,68,hpc,1212498.0,4938.0,9623.0,681.0,85877.0,126.0,6.0,4086.0,8801.0,0.65,0.015,0.16
86,agentic-cost,6,79,0.65,1.3932141810655594,"Only option presented, meets hardware requirements, but requires user to install petsc4py.",BUSY,SUCCESS,SelectionStatus.SELECTED,1,79,hpc,748604.0,2556.0,7268.0,425.0,43793.0,103.0,6.0,2550.0,6846.0,0.65,0.015,0.16
87,agentic-cost,57,5,0.65,1.5023465128615499,"Both clusters are BUSY, but cluster 5 has more available resources.",BUSY,SUCCESS,SelectionStatus.SELECTED,2,5,hpc,654624.0,5232.0,6819.0,858.0,82373.0,96.0,6.0,5148.0,5951.0,0.65,0.015,0.16
